LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,CPI,TOT,AGRWTH,M,1993-12,4.382121,
ITA,CPI,TOT,AGRWTH,M,1994-01,4.359198,
ITA,CPI,TOT,AGRWTH,M,1994-02,4.43093,
ITA,CPI,TOT,AGRWTH,M,1994-03,4.329004,
ITA,CPI,TOT,AGRWTH,M,1994-04,4.051724,
ITA,CPI,TOT,AGRWTH,M,1994-05,4.295533,
ITA,CPI,TOT,AGRWTH,M,1994-06,3.842869,
ITA,CPI,TOT,AGRWTH,M,1994-07,3.744681,
ITA,CPI,TOT,AGRWTH,M,1994-08,3.826531,
ITA,CPI,TOT,AGRWTH,M,1994-09,3.901612,
ITA,CPI,TOT,AGRWTH,M,1994-10,3.881856,
ITA,CPI,TOT,AGRWTH,M,1994-11,3.952902,
ITA,CPI,TOT,AGRWTH,M,1994-12,4.030227,
ITA,CPI,TOT,AGRWTH,M,1995-01,3.926483,
ITA,CPI,TOT,AGRWTH,M,1995-02,4.242929,
ITA,CPI,TOT,AGRWTH,M,1995-03,4.896266,
ITA,CPI,TOT,AGRWTH,M,1995-04,5.136703,
ITA,CPI,TOT,AGRWTH,M,1995-05,5.189456,
ITA,CPI,TOT,AGRWTH,M,1995-06,5.674342,
ITA,CPI,TOT,AGRWTH,M,1995-07,5.578343,
ITA,CPI,TOT,AGRWTH,M,1995-08,5.733006,
ITA,CPI,TOT,AGRWTH,M,1995-09,5.632653,
ITA,CPI,TOT,AGRWTH,M,1995-10,5.523964,
ITA,CPI,TOT,AGRWTH,M,1995-11,5.66343,
ITA,CPI,TOT,AGRWTH,M,1995-12,5.569007,
ITA,CPI,TOT,AGRWTH,M,1996-01,5.581592,
ITA,CPI,TOT,AGRWTH,M,1996-02,5.23229,
ITA,CPI,TOT,AGRWTH,M,1996-03,4.72201,
ITA,CPI,TOT,AGRWTH,M,1996-04,4.713302,
ITA,CPI,TOT,AGRWTH,M,1996-05,4.458684,
ITA,CPI,TOT,AGRWTH,M,1996-06,4.007798,
ITA,CPI,TOT,AGRWTH,M,1996-07,3.746604,
ITA,CPI,TOT,AGRWTH,M,1996-08,3.524415,
ITA,CPI,TOT,AGRWTH,M,1996-09,3.383431,
ITA,CPI,TOT,AGRWTH,M,1996-10,3.084142,
ITA,CPI,TOT,AGRWTH,M,1996-11,2.924089,
ITA,CPI,TOT,AGRWTH,M,1996-12,2.864679,
ITA,CPI,TOT,AGRWTH,M,1997-01,2.731707,
ITA,CPI,TOT,AGRWTH,M,1997-02,2.429543,
ITA,CPI,TOT,AGRWTH,M,1997-03,2.32333,
ITA,CPI,TOT,AGRWTH,M,1997-04,2.025072,
ITA,CPI,TOT,AGRWTH,M,1997-05,1.92123,
ITA,CPI,TOT,AGRWTH,M,1997-06,1.725791,
ITA,CPI,TOT,AGRWTH,M,1997-07,1.823416,
ITA,CPI,TOT,AGRWTH,M,1997-08,1.821668,
ITA,CPI,TOT,AGRWTH,M,1997-09,1.819923,
ITA,CPI,TOT,AGRWTH,M,1997-10,2.009569,
ITA,CPI,TOT,AGRWTH,M,1997-11,2.001907,
ITA,CPI,TOT,AGRWTH,M,1997-12,1.904762,
ITA,CPI,TOT,AGRWTH,M,1998-01,1.899335,
ITA,CPI,TOT,AGRWTH,M,1998-02,2.087286,
ITA,CPI,TOT,AGRWTH,M,1998-03,2.081362,
ITA,CPI,TOT,AGRWTH,M,1998-04,2.079395,
ITA,CPI,TOT,AGRWTH,M,1998-05,1.979265,
ITA,CPI,TOT,AGRWTH,M,1998-06,2.073516,
ITA,CPI,TOT,AGRWTH,M,1998-07,2.073516,
ITA,CPI,TOT,AGRWTH,M,1998-08,2.071563,
ITA,CPI,TOT,AGRWTH,M,1998-09,1.975541,
ITA,CPI,TOT,AGRWTH,M,1998-10,1.876173,
ITA,CPI,TOT,AGRWTH,M,1998-11,1.588785,
ITA,CPI,TOT,AGRWTH,M,1998-12,1.682243,
ITA,CPI,TOT,AGRWTH,M,1999-01,1.491146,
ITA,CPI,TOT,AGRWTH,M,1999-02,1.394052,
ITA,CPI,TOT,AGRWTH,M,1999-03,1.297498,
ITA,CPI,TOT,AGRWTH,M,1999-04,1.481481,
ITA,CPI,TOT,AGRWTH,M,1999-05,1.478743,
ITA,CPI,TOT,AGRWTH,M,1999-06,1.385042,
ITA,CPI,TOT,AGRWTH,M,1999-07,1.66205,
ITA,CPI,TOT,AGRWTH,M,1999-08,1.660517,
ITA,CPI,TOT,AGRWTH,M,1999-09,1.845019,
ITA,CPI,TOT,AGRWTH,M,1999-10,2.025783,
ITA,CPI,TOT,AGRWTH,M,1999-11,2.115915,
ITA,CPI,TOT,AGRWTH,M,1999-12,2.113971,
ITA,CPI,TOT,AGRWTH,M,2000-01,2.203857,
ITA,CPI,TOT,AGRWTH,M,2000-02,2.383135,
ITA,CPI,TOT,AGRWTH,M,2000-03,2.470265,
ITA,CPI,TOT,AGRWTH,M,2000-04,2.281022,
ITA,CPI,TOT,AGRWTH,M,2000-05,2.459016,
ITA,CPI,TOT,AGRWTH,M,2000-06,2.73224,
ITA,CPI,TOT,AGRWTH,M,2000-07,2.633969,
ITA,CPI,TOT,AGRWTH,M,2000-08,2.631579,
ITA,CPI,TOT,AGRWTH,M,2000-09,2.626812,
ITA,CPI,TOT,AGRWTH,M,2000-10,2.617328,
ITA,CPI,TOT,AGRWTH,M,2000-11,2.702703,
ITA,CPI,TOT,AGRWTH,M,2000-12,2.70027,
ITA,CPI,TOT,AGRWTH,M,2001-01,2.96496,
ITA,CPI,TOT,AGRWTH,M,2001-02,2.954342,
ITA,CPI,TOT,AGRWTH,M,2001-03,2.767857,
ITA,CPI,TOT,AGRWTH,M,2001-04,3.122212,
ITA,CPI,TOT,AGRWTH,M,2001-05,3.022222,
ITA,CPI,TOT,AGRWTH,M,2001-06,3.014184,
ITA,CPI,TOT,AGRWTH,M,2001-07,2.920354,
ITA,CPI,TOT,AGRWTH,M,2001-08,2.829355,
ITA,CPI,TOT,AGRWTH,M,2001-09,2.647838,
ITA,CPI,TOT,AGRWTH,M,2001-10,2.462621,
ITA,CPI,TOT,AGRWTH,M,2001-11,2.368421,
ITA,CPI,TOT,AGRWTH,M,2001-12,2.366345,
ITA,CPI,TOT,AGRWTH,M,2002-01,2.356021,
ITA,CPI,TOT,AGRWTH,M,2002-02,2.347826,
ITA,CPI,TOT,AGRWTH,M,2002-03,2.519548,
ITA,CPI,TOT,AGRWTH,M,2002-04,2.33564,
ITA,CPI,TOT,AGRWTH,M,2002-05,2.329594,
ITA,CPI,TOT,AGRWTH,M,2002-06,2.151463,
ITA,CPI,TOT,AGRWTH,M,2002-07,2.235598,
ITA,CPI,TOT,AGRWTH,M,2002-08,2.407567,
ITA,CPI,TOT,AGRWTH,M,2002-09,2.579536,
ITA,CPI,TOT,AGRWTH,M,2002-10,2.660944,
ITA,CPI,TOT,AGRWTH,M,2002-11,2.827764,
ITA,CPI,TOT,AGRWTH,M,2002-12,2.825342,
ITA,CPI,TOT,AGRWTH,M,2003-01,2.813299,
ITA,CPI,TOT,AGRWTH,M,2003-02,2.633815,
ITA,CPI,TOT,AGRWTH,M,2003-03,2.711864,
ITA,CPI,TOT,AGRWTH,M,2003-04,2.704987,
ITA,CPI,TOT,AGRWTH,M,2003-05,2.698145,
ITA,CPI,TOT,AGRWTH,M,2003-06,2.695872,
ITA,CPI,TOT,AGRWTH,M,2003-07,2.691337,
ITA,CPI,TOT,AGRWTH,M,2003-08,2.770781,
ITA,CPI,TOT,AGRWTH,M,2003-09,2.766136,
ITA,CPI,TOT,AGRWTH,M,2003-10,2.591973,
ITA,CPI,TOT,AGRWTH,M,2003-11,2.5,
ITA,CPI,TOT,AGRWTH,M,2003-12,2.497918,
ITA,CPI,TOT,AGRWTH,M,2004-01,2.238806,
ITA,CPI,TOT,AGRWTH,M,2004-02,2.317881,
ITA,CPI,TOT,AGRWTH,M,2004-03,2.310231,
ITA,CPI,TOT,AGRWTH,M,2004-04,2.304527,
ITA,CPI,TOT,AGRWTH,M,2004-05,2.298851,
ITA,CPI,TOT,AGRWTH,M,2004-06,2.378999,
ITA,CPI,TOT,AGRWTH,M,2004-07,2.293202,
ITA,CPI,TOT,AGRWTH,M,2004-08,2.287582,
ITA,CPI,TOT,AGRWTH,M,2004-09,2.120718,
ITA,CPI,TOT,AGRWTH,M,2004-10,2.03749,
ITA,CPI,TOT,AGRWTH,M,2004-11,1.869919,
ITA,CPI,TOT,AGRWTH,M,2004-12,2.030869,
ITA,CPI,TOT,AGRWTH,M,2005-01,1.865369,
ITA,CPI,TOT,AGRWTH,M,2005-02,1.941748,
ITA,CPI,TOT,AGRWTH,M,2005-03,1.935484,
ITA,CPI,TOT,AGRWTH,M,2005-04,1.850362,
ITA,CPI,TOT,AGRWTH,M,2005-05,1.926164,
ITA,CPI,TOT,AGRWTH,M,2005-06,1.76282,
ITA,CPI,TOT,AGRWTH,M,2005-07,2.081665,
ITA,CPI,TOT,AGRWTH,M,2005-08,1.996805,
ITA,CPI,TOT,AGRWTH,M,2005-09,1.996805,
ITA,CPI,TOT,AGRWTH,M,2005-10,2.236422,
ITA,CPI,TOT,AGRWTH,M,2005-11,2.234637,
ITA,CPI,TOT,AGRWTH,M,2005-12,1.990446,
ITA,CPI,TOT,AGRWTH,M,2006-01,2.229299,
ITA,CPI,TOT,AGRWTH,M,2006-02,2.142857,
ITA,CPI,TOT,AGRWTH,M,2006-03,2.056962,
ITA,CPI,TOT,AGRWTH,M,2006-04,2.21169,
ITA,CPI,TOT,AGRWTH,M,2006-05,2.204724,
ITA,CPI,TOT,AGRWTH,M,2006-06,2.283465,
ITA,CPI,TOT,AGRWTH,M,2006-07,2.196079,
ITA,CPI,TOT,AGRWTH,M,2006-08,2.192639,
ITA,CPI,TOT,AGRWTH,M,2006-09,2.114331,
ITA,CPI,TOT,AGRWTH,M,2006-10,1.796875,
ITA,CPI,TOT,AGRWTH,M,2006-11,1.795472,
ITA,CPI,TOT,AGRWTH,M,2006-12,1.873536,
ITA,CPI,TOT,AGRWTH,M,2007-01,1.713396,
ITA,CPI,TOT,AGRWTH,M,2007-02,1.787102,
ITA,CPI,TOT,AGRWTH,M,2007-03,1.705426,
ITA,CPI,TOT,AGRWTH,M,2007-04,1.545595,
ITA,CPI,TOT,AGRWTH,M,2007-05,1.540832,
ITA,CPI,TOT,AGRWTH,M,2007-06,1.69361,
ITA,CPI,TOT,AGRWTH,M,2007-07,1.611665,
ITA,CPI,TOT,AGRWTH,M,2007-08,1.609195,
ITA,CPI,TOT,AGRWTH,M,2007-09,1.687117,
ITA,CPI,TOT,AGRWTH,M,2007-10,2.072141,
ITA,CPI,TOT,AGRWTH,M,2007-11,2.377301,
ITA,CPI,TOT,AGRWTH,M,2007-12,2.605364,
ITA,CPI,TOT,AGRWTH,M,2008-01,2.986217,
ITA,CPI,TOT,AGRWTH,M,2008-02,2.900763,
ITA,CPI,TOT,AGRWTH,M,2008-03,3.277439,
ITA,CPI,TOT,AGRWTH,M,2008-04,3.348554,
ITA,CPI,TOT,AGRWTH,M,2008-05,3.566009,
ITA,CPI,TOT,AGRWTH,M,2008-06,3.785011,
ITA,CPI,TOT,AGRWTH,M,2008-07,4.07855,
ITA,CPI,TOT,AGRWTH,M,2008-08,4.072398,
ITA,CPI,TOT,AGRWTH,M,2008-09,3.770739,
ITA,CPI,TOT,AGRWTH,M,2008-10,3.458647,
ITA,CPI,TOT,AGRWTH,M,2008-11,2.696629,
ITA,CPI,TOT,AGRWTH,M,2008-12,2.240478,
ITA,CPI,TOT,AGRWTH,M,2009-01,1.635688,
ITA,CPI,TOT,AGRWTH,M,2009-02,1.632048,
ITA,CPI,TOT,AGRWTH,M,2009-03,1.180812,
ITA,CPI,TOT,AGRWTH,M,2009-04,1.178203,
ITA,CPI,TOT,AGRWTH,M,2009-05,0.8791209,
ITA,CPI,TOT,AGRWTH,M,2009-06,0.5105762,
ITA,CPI,TOT,AGRWTH,M,2009-07,0.0,
ITA,CPI,TOT,AGRWTH,M,2009-08,0.1449275,
ITA,CPI,TOT,AGRWTH,M,2009-09,0.2180233,
ITA,CPI,TOT,AGRWTH,M,2009-10,0.2906977,
ITA,CPI,TOT,AGRWTH,M,2009-11,0.6564552,
ITA,CPI,TOT,AGRWTH,M,2009-12,1.022644,
ITA,CPI,TOT,AGRWTH,M,2010-01,1.316752,
ITA,CPI,TOT,AGRWTH,M,2010-02,1.167883,
ITA,CPI,TOT,AGRWTH,M,2010-03,1.38585,
ITA,CPI,TOT,AGRWTH,M,2010-04,1.528384,
ITA,CPI,TOT,AGRWTH,M,2010-05,1.379811,
ITA,CPI,TOT,AGRWTH,M,2010-06,1.306241,
ITA,CPI,TOT,AGRWTH,M,2010-07,1.669086,
ITA,CPI,TOT,AGRWTH,M,2010-08,1.591896,
ITA,CPI,TOT,AGRWTH,M,2010-09,1.595359,
ITA,CPI,TOT,AGRWTH,M,2010-10,1.73913,
ITA,CPI,TOT,AGRWTH,M,2010-11,1.73913,
ITA,CPI,TOT,AGRWTH,M,2010-12,1.879971,
ITA,CPI,TOT,AGRWTH,M,2011-01,2.149892,
ITA,CPI,TOT,AGRWTH,M,2011-02,2.378788,
ITA,CPI,TOT,AGRWTH,M,2011-03,2.486475,
ITA,CPI,TOT,AGRWTH,M,2011-04,2.620215,
ITA,CPI,TOT,AGRWTH,M,2011-05,2.646848,
ITA,CPI,TOT,AGRWTH,M,2011-06,2.746991,
ITA,CPI,TOT,AGRWTH,M,2011-07,2.679657,
ITA,CPI,TOT,AGRWTH,M,2011-08,2.758974,
ITA,CPI,TOT,AGRWTH,M,2011-09,2.979015,
ITA,CPI,TOT,AGRWTH,M,2011-10,3.35641,
ITA,CPI,TOT,AGRWTH,M,2011-11,3.256838,
ITA,CPI,TOT,AGRWTH,M,2011-12,3.287296,
ITA,CPI,TOT,AGRWTH,M,2012-01,3.162055,
ITA,CPI,TOT,AGRWTH,M,2012-02,3.251231,
ITA,CPI,TOT,AGRWTH,M,2012-03,3.336605,
ITA,CPI,TOT,AGRWTH,M,2012-04,3.320313,
ITA,CPI,TOT,AGRWTH,M,2012-05,3.219512,
ITA,CPI,TOT,AGRWTH,M,2012-06,3.31384,
ITA,CPI,TOT,AGRWTH,M,2012-07,3.109815,
ITA,CPI,TOT,AGRWTH,M,2012-08,3.197675,
ITA,CPI,TOT,AGRWTH,M,2012-09,3.197675,
ITA,CPI,TOT,AGRWTH,M,2012-10,2.601156,
ITA,CPI,TOT,AGRWTH,M,2012-11,2.507232,
ITA,CPI,TOT,AGRWTH,M,2012-12,2.305475,
ITA,CPI,TOT,AGRWTH,M,2013-01,2.203065,
ITA,CPI,TOT,AGRWTH,M,2013-02,1.908397,
ITA,CPI,TOT,AGRWTH,M,2013-03,1.614435,
ITA,CPI,TOT,AGRWTH,M,2013-04,1.134215,
ITA,CPI,TOT,AGRWTH,M,2013-05,1.134215,
ITA,CPI,TOT,AGRWTH,M,2013-06,1.226415,
ITA,CPI,TOT,AGRWTH,M,2013-07,1.225259,
ITA,CPI,TOT,AGRWTH,M,2013-08,1.220657,
ITA,CPI,TOT,AGRWTH,M,2013-09,0.9389671,
ITA,CPI,TOT,AGRWTH,M,2013-10,0.7511737,
ITA,CPI,TOT,AGRWTH,M,2013-11,0.6585137,
ITA,CPI,TOT,AGRWTH,M,2013-12,0.657277,
ITA,CPI,TOT,AGRWTH,M,2014-01,0.656045,
ITA,CPI,TOT,AGRWTH,M,2014-02,0.4681648,
ITA,CPI,TOT,AGRWTH,M,2014-03,0.3738318,
ITA,CPI,TOT,AGRWTH,M,2014-04,0.5607477,
ITA,CPI,TOT,AGRWTH,M,2014-05,0.4672897,
ITA,CPI,TOT,AGRWTH,M,2014-06,0.2795899,
ITA,CPI,TOT,AGRWTH,M,2014-07,0.09310987,
ITA,CPI,TOT,AGRWTH,M,2014-08,-0.09276438,
ITA,CPI,TOT,AGRWTH,M,2014-09,-0.1860465,
ITA,CPI,TOT,AGRWTH,M,2014-10,0.09319665,
ITA,CPI,TOT,AGRWTH,M,2014-11,0.1869159,
ITA,CPI,TOT,AGRWTH,M,2014-12,0.0,
ITA,CPI,TOT,AGRWTH,M,2015-01,-0.5586592,
ITA,CPI,TOT,AGRWTH,M,2015-02,-0.09319665,
ITA,CPI,TOT,AGRWTH,M,2015-03,-0.09310987,
ITA,CPI,TOT,AGRWTH,M,2015-04,-0.09293681,
ITA,CPI,TOT,AGRWTH,M,2015-05,0.09302326,
ITA,CPI,TOT,AGRWTH,M,2015-06,0.1858736,
ITA,CPI,TOT,AGRWTH,M,2015-07,0.1860465,
ITA,CPI,TOT,AGRWTH,M,2015-08,0.185701,
ITA,CPI,TOT,AGRWTH,M,2015-09,0.1863933,
ITA,CPI,TOT,AGRWTH,M,2015-10,0.2793296,
ITA,CPI,TOT,AGRWTH,M,2015-11,0.09328358,
ITA,CPI,TOT,AGRWTH,M,2015-12,0.09328358,
ITA,CPI,TOT,AGRWTH,M,2016-01,0.252809,
ITA,CPI,TOT,AGRWTH,M,2016-02,-0.3218284,
ITA,CPI,TOT,AGRWTH,M,2016-03,-0.2143523,
ITA,CPI,TOT,AGRWTH,M,2016-04,-0.5,
ITA,CPI,TOT,AGRWTH,M,2016-05,-0.2927509,
ITA,CPI,TOT,AGRWTH,M,2016-06,-0.3780148,
ITA,CPI,TOT,AGRWTH,M,2016-07,-0.08588672,
ITA,CPI,TOT,AGRWTH,M,2016-08,-0.07182577,
ITA,CPI,TOT,AGRWTH,M,2016-09,0.1,
ITA,CPI,TOT,AGRWTH,M,2016-10,-0.185701,
ITA,CPI,TOT,AGRWTH,M,2016-11,0.0862069,
ITA,CPI,TOT,AGRWTH,M,2016-12,0.4869525,
ITA,CPI,TOT,AGRWTH,M,2017-01,1.004016,
ITA,CPI,TOT,AGRWTH,M,2017-02,1.609658,
ITA,CPI,TOT,AGRWTH,M,2017-03,1.405622,
ITA,CPI,TOT,AGRWTH,M,2017-04,1.909548,
ITA,CPI,TOT,AGRWTH,M,2017-05,1.402806,
ITA,CPI,TOT,AGRWTH,M,2017-06,1.201201,
ITA,CPI,TOT,AGRWTH,M,2017-07,1.098901,
ITA,CPI,TOT,AGRWTH,M,2017-08,1.196411,
ITA,CPI,TOT,AGRWTH,M,2017-09,1.098901,
ITA,CPI,TOT,AGRWTH,M,2017-10,1.0,
ITA,CPI,TOT,AGRWTH,M,2017-11,0.9009009,
ITA,CPI,TOT,AGRWTH,M,2017-12,0.8973081,
ITA,CPI,TOT,AGRWTH,M,2018-01,0.8946322,
ITA,CPI,TOT,AGRWTH,M,2018-02,0.4950495,
ITA,CPI,TOT,AGRWTH,M,2018-03,0.7920792,
ITA,CPI,TOT,AGRWTH,M,2018-04,0.4930966,
ITA,CPI,TOT,AGRWTH,M,2018-05,0.9881423,
ITA,CPI,TOT,AGRWTH,M,2018-06,1.285856,
ITA,CPI,TOT,AGRWTH,M,2018-07,1.482213,
ITA,CPI,TOT,AGRWTH,M,2018-08,1.576355,
ITA,CPI,TOT,AGRWTH,M,2018-09,1.383399,
ITA,CPI,TOT,AGRWTH,M,2018-10,1.584158,
ITA,CPI,TOT,AGRWTH,M,2018-11,1.587302,
ITA,CPI,TOT,AGRWTH,M,2018-12,1.086957,
ITA,CPI,TOT,AGRWTH,M,2019-01,0.8866995,
ITA,CPI,TOT,AGRWTH,M,2019-02,0.9852217,
ITA,CPI,TOT,AGRWTH,M,2019-03,0.9823183,
ITA,CPI,TOT,AGRWTH,M,2019-04,1.07949,
ITA,CPI,TOT,AGRWTH,M,2019-05,0.7827789,
ITA,CPI,TOT,AGRWTH,M,2019-06,0.6835938,
ITA,CPI,TOT,AGRWTH,M,2019-07,0.3894839,
ITA,CPI,TOT,AGRWTH,M,2019-08,0.3879728,
ITA,CPI,TOT,AGRWTH,M,2019-09,0.2923976,
ITA,CPI,TOT,AGRWTH,M,2019-10,0.1949318,
ITA,CPI,TOT,AGRWTH,M,2019-11,0.1953125,
ITA,CPI,TOT,AGRWTH,M,2019-12,0.4887586,
ITA,CPI,TOT,AGRWTH,M,2020-01,0.4882813,
ITA,CPI,TOT,AGRWTH,M,2020-02,0.2926829,
ITA,CPI,TOT,AGRWTH,M,2020-03,0.09727626,
ITA,CPI,TOT,AGRWTH,M,2020-04,0.0,
ITA,CPI,TOT,AGRWTH,M,2020-05,-0.1941748,
ITA,CPI,TOT,AGRWTH,M,2020-06,-0.1939864,
ITA,CPI,TOT,AGRWTH,M,2020-07,-0.3879728,
ITA,CPI,TOT,AGRWTH,M,2020-08,-0.4830918,
ITA,CPI,TOT,AGRWTH,M,2020-09,-0.5830904,
ITA,CPI,TOT,AGRWTH,M,2020-10,-0.2918288,
ITA,CPI,TOT,AGRWTH,M,2020-11,-0.1949318,
ITA,CPI,TOT,AGRWTH,M,2020-12,-0.1945525,
ITA,CPI,TOT,AGRWTH,M,2021-01,0.3887269,
ITA,CPI,TOT,AGRWTH,M,2021-02,0.5836576,
ITA,CPI,TOT,AGRWTH,M,2021-03,0.7774538,
ITA,CPI,TOT,AGRWTH,M,2021-04,1.067961,
ITA,CPI,TOT,AGRWTH,M,2021-05,1.264591,
ITA,CPI,TOT,AGRWTH,M,2021-06,1.263363,
ITA,CPI,TOT,AGRWTH,M,2021-07,1.94742,
ITA,CPI,TOT,AGRWTH,M,2021-08,2.038835,
ITA,CPI,TOT,AGRWTH,M,2021-09,2.541544,
ITA,CPI,TOT,AGRWTH,M,2021-10,3.02439,
ITA,CPI,TOT,AGRWTH,M,2021-11,3.710938,
ITA,CPI,TOT,AGRWTH,M,2021-12,3.898635,
JPN,CPI,TOT,AGRWTH,M,1969-11,5.276596,
JPN,CPI,TOT,AGRWTH,M,1969-12,6.410256,
JPN,CPI,TOT,AGRWTH,M,1970-01,7.751277,
JPN,CPI,TOT,AGRWTH,M,1970-02,7.751277,
JPN,CPI,TOT,AGRWTH,M,1970-03,7.717095,
JPN,CPI,TOT,AGRWTH,M,1970-04,7.683598,
JPN,CPI,TOT,AGRWTH,M,1970-05,7.245587,
JPN,CPI,TOT,AGRWTH,M,1970-06,7.066993,
JPN,CPI,TOT,AGRWTH,M,1970-07,5.746265,
JPN,CPI,TOT,AGRWTH,M,1970-08,4.458001,
JPN,CPI,TOT,AGRWTH,M,1970-09,5.386267,
JPN,CPI,TOT,AGRWTH,M,1970-10,6.557878,
JPN,CPI,TOT,AGRWTH,M,1970-11,6.988589,
JPN,CPI,TOT,AGRWTH,M,1970-12,6.971782,
JPN,CPI,TOT,AGRWTH,M,1971-01,6.5,
JPN,CPI,TOT,AGRWTH,M,1971-02,6.0,
JPN,CPI,TOT,AGRWTH,M,1971-03,5.3,
JPN,CPI,TOT,AGRWTH,M,1971-04,5.8,
JPN,CPI,TOT,AGRWTH,M,1971-05,6.4,
JPN,CPI,TOT,AGRWTH,M,1971-06,6.9,
JPN,CPI,TOT,AGRWTH,M,1971-07,6.9,
JPN,CPI,TOT,AGRWTH,M,1971-08,7.0,
JPN,CPI,TOT,AGRWTH,M,1971-09,8.0,
JPN,CPI,TOT,AGRWTH,M,1971-10,6.5,
JPN,CPI,TOT,AGRWTH,M,1971-11,5.5,
JPN,CPI,TOT,AGRWTH,M,1971-12,4.8,
JPN,CPI,TOT,AGRWTH,M,1972-01,4.1,
JPN,CPI,TOT,AGRWTH,M,1972-02,4.5,
JPN,CPI,TOT,AGRWTH,M,1972-03,5.3,
JPN,CPI,TOT,AGRWTH,M,1972-04,5.0,
JPN,CPI,TOT,AGRWTH,M,1972-05,5.2,
JPN,CPI,TOT,AGRWTH,M,1972-06,4.8,
JPN,CPI,TOT,AGRWTH,M,1972-07,5.0,
JPN,CPI,TOT,AGRWTH,M,1972-08,5.9,
JPN,CPI,TOT,AGRWTH,M,1972-09,3.9,
JPN,CPI,TOT,AGRWTH,M,1972-10,4.4,
JPN,CPI,TOT,AGRWTH,M,1972-11,5.1,
JPN,CPI,TOT,AGRWTH,M,1972-12,5.7,
JPN,CPI,TOT,AGRWTH,M,1973-01,6.7,
JPN,CPI,TOT,AGRWTH,M,1973-02,7.0,
JPN,CPI,TOT,AGRWTH,M,1973-03,8.7,
JPN,CPI,TOT,AGRWTH,M,1973-04,9.4,
JPN,CPI,TOT,AGRWTH,M,1973-05,10.8,
JPN,CPI,TOT,AGRWTH,M,1973-06,11.0,
JPN,CPI,TOT,AGRWTH,M,1973-07,11.7,
JPN,CPI,TOT,AGRWTH,M,1973-08,11.9,
JPN,CPI,TOT,AGRWTH,M,1973-09,14.2,
JPN,CPI,TOT,AGRWTH,M,1973-10,13.9,
JPN,CPI,TOT,AGRWTH,M,1973-11,15.2,
JPN,CPI,TOT,AGRWTH,M,1973-12,18.3,
JPN,CPI,TOT,AGRWTH,M,1974-01,21.9,
JPN,CPI,TOT,AGRWTH,M,1974-02,24.9,
JPN,CPI,TOT,AGRWTH,M,1974-03,22.8,
JPN,CPI,TOT,AGRWTH,M,1974-04,23.7,
JPN,CPI,TOT,AGRWTH,M,1974-05,22.0,
JPN,CPI,TOT,AGRWTH,M,1974-06,22.3,
JPN,CPI,TOT,AGRWTH,M,1974-07,23.8,
JPN,CPI,TOT,AGRWTH,M,1974-08,23.9,
JPN,CPI,TOT,AGRWTH,M,1974-09,22.5,
JPN,CPI,TOT,AGRWTH,M,1974-10,24.8,
JPN,CPI,TOT,AGRWTH,M,1974-11,24.5,
JPN,CPI,TOT,AGRWTH,M,1974-12,21.0,
JPN,CPI,TOT,AGRWTH,M,1975-01,16.8,
JPN,CPI,TOT,AGRWTH,M,1975-02,13.6,
JPN,CPI,TOT,AGRWTH,M,1975-03,13.9,
JPN,CPI,TOT,AGRWTH,M,1975-04,13.4,
JPN,CPI,TOT,AGRWTH,M,1975-05,14.0,
JPN,CPI,TOT,AGRWTH,M,1975-06,13.4,
JPN,CPI,TOT,AGRWTH,M,1975-07,11.4,
JPN,CPI,TOT,AGRWTH,M,1975-08,10.2,
JPN,CPI,TOT,AGRWTH,M,1975-09,10.4,
JPN,CPI,TOT,AGRWTH,M,1975-10,9.7,
JPN,CPI,TOT,AGRWTH,M,1975-11,8.3,
JPN,CPI,TOT,AGRWTH,M,1975-12,7.8,
JPN,CPI,TOT,AGRWTH,M,1976-01,8.7,
JPN,CPI,TOT,AGRWTH,M,1976-02,9.3,
JPN,CPI,TOT,AGRWTH,M,1976-03,8.7,
JPN,CPI,TOT,AGRWTH,M,1976-04,9.4,
JPN,CPI,TOT,AGRWTH,M,1976-05,9.2,
JPN,CPI,TOT,AGRWTH,M,1976-06,9.6,
JPN,CPI,TOT,AGRWTH,M,1976-07,9.9,
JPN,CPI,TOT,AGRWTH,M,1976-08,9.4,
JPN,CPI,TOT,AGRWTH,M,1976-09,9.8,
JPN,CPI,TOT,AGRWTH,M,1976-10,8.7,
JPN,CPI,TOT,AGRWTH,M,1976-11,9.2,
JPN,CPI,TOT,AGRWTH,M,1976-12,10.5,
JPN,CPI,TOT,AGRWTH,M,1977-01,9.4,
JPN,CPI,TOT,AGRWTH,M,1977-02,9.3,
JPN,CPI,TOT,AGRWTH,M,1977-03,9.5,
JPN,CPI,TOT,AGRWTH,M,1977-04,8.8,
JPN,CPI,TOT,AGRWTH,M,1977-05,9.4,
JPN,CPI,TOT,AGRWTH,M,1977-06,8.6,
JPN,CPI,TOT,AGRWTH,M,1977-07,7.7,
JPN,CPI,TOT,AGRWTH,M,1977-08,8.6,
JPN,CPI,TOT,AGRWTH,M,1977-09,7.7,
JPN,CPI,TOT,AGRWTH,M,1977-10,7.6,
JPN,CPI,TOT,AGRWTH,M,1977-11,6.5,
JPN,CPI,TOT,AGRWTH,M,1977-12,5.0,
JPN,CPI,TOT,AGRWTH,M,1978-01,4.5,
