description,type,name,year,region_s,price
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,South East,6.29
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,South West,6.4899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,East Anglia,6.5700002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,East Midlands,6.3099999
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,West Midlands,6.4899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,Yorkshire & Humber,6.29
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,North West,6.3699999
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,North,6.1700001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,Wales,6.5900002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,Scotland,6.9200001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1997.0,Northern Ireland,6.5700002
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,London,1.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,South East,1.78
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,South West,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,East Anglia,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,East Midlands,1.55
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,West Midlands,1.54
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,Yorkshire & Humber,1.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,North West,1.46
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,North,1.48
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,Wales,1.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,Scotland,1.62
DRAUGHT BITTER (PER PINT),Drink,Bitter,1997.0,Northern Ireland,1.75
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,London,11.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,South East,11.95
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,South West,11.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,East Anglia,11.95
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,East Midlands,11.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,West Midlands,11.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,Yorkshire & Humber,11.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,North West,11.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,North,11.95
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,Wales,11.95
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,Scotland,11.95
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,1997.0,Northern Ireland,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,London,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,South East,15.84
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,South West,12.24
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,East Anglia,15.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,East Midlands,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,West Midlands,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,Yorkshire & Humber,16.690001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,North West,11.65
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,North,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,Wales,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,Scotland,16.690001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,1997.0,Northern Ireland,12.49
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,London,0.66138601
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,South East,0.6393398
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,South West,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,East Anglia,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,East Midlands,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,West Midlands,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,Yorkshire & Humber,0.52910876
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,North West,0.44092402
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,North,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,Wales,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,Scotland,0.55115497
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,1997.0,Northern Ireland,0.55115497
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,London,0.55115497
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,South East,0.44092402
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,South West,0.48501641
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,East Anglia,0.41887778
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,East Midlands,0.44092402
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,West Midlands,0.41887778
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,Yorkshire & Humber,0.41887778
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,North West,0.41887778
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,North,0.44092402
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,Wales,0.44092402
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,Scotland,0.48501641
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,1997.0,Northern Ireland,0.55115497
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,London,5.71
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,South East,5.1999998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,South West,5.29
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,East Anglia,5.3899999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,East Midlands,4.9899998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,West Midlands,4.7249999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,Yorkshire & Humber,5.1300001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,North West,4.8899999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,North,4.8899999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,Wales,4.8899999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,Scotland,5.79
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1997.0,Northern Ireland,4.9899998
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,London,2.4000001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,South East,2.4000001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,South West,2.49
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,East Anglia,2.48
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,East Midlands,2.3900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,West Midlands,2.27
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,Yorkshire & Humber,2.2
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,North West,2.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,North,2.29
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,Wales,2.3900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,Scotland,2.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,1997.0,Northern Ireland,2.5
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,London,2.23
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,South East,2.26
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,South West,2.1400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,East Anglia,2.0899999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,East Midlands,2.2
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,West Midlands,2.1500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,Yorkshire & Humber,2.0899999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,North West,2.1400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,North,2.0599999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,Wales,2.0899999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,Scotland,2.1900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997.0,Northern Ireland,2.23
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,London,8.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,South East,8.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,South West,7.1999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,East Anglia,7.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,East Midlands,6.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,West Midlands,6.5999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,Yorkshire & Humber,6.6500001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,North West,7.0150003
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,North,4.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,Wales,6.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,Scotland,6.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997.0,Northern Ireland,7.2399998
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,London,0.34
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,South East,0.34
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,South West,0.33000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,East Anglia,0.34
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,East Midlands,0.31999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,West Midlands,0.31999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,Yorkshire & Humber,0.34
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,North West,0.31999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,North,0.34
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,Wales,0.31999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,Scotland,0.31999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1997.0,Northern Ireland,0.34999999
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,London,12.5
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,South East,13.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,South West,15.94
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,East Anglia,12.79
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,East Midlands,17.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,West Midlands,13.5
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,Yorkshire & Humber,17.4
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,North West,11.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,North,17.4
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,Wales,14.45
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,Scotland,14.95
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,1997.0,Northern Ireland,15.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,London,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,South East,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,South West,28.799999
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,East Anglia,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,East Midlands,26.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,West Midlands,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,Yorkshire & Humber,27.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,North West,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,North,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,Wales,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,Scotland,35.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997.0,Northern Ireland,25.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,London,21.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,South East,20.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,South West,20.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,East Anglia,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,East Midlands,18.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,West Midlands,20.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,Yorkshire & Humber,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,North West,24.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,North,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,Wales,15.0
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,Scotland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997.0,Northern Ireland,19.99
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,London,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,South East,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,South West,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,East Anglia,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,East Midlands,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,West Midlands,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,Yorkshire & Humber,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,North West,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,North,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,Wales,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,Scotland,1.39
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1997.0,Northern Ireland,1.29
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,London,3.7
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,South East,3.53
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,South West,3.6950002
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,East Anglia,3.79
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,East Midlands,3.73
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,West Midlands,3.6900001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,Yorkshire & Humber,3.4949999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,North West,3.51
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,North,3.5899999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,Wales,3.6900001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,Scotland,4.3899999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,1997.0,Northern Ireland,5.71
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,London,7.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,South East,13.4
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,South West,11.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,East Anglia,17.67
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,East Midlands,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,West Midlands,10.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,Yorkshire & Humber,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,North West,9.0
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,North,10.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,Wales,17.970001
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,Scotland,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,1997.0,Northern Ireland,14.99
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,London,0.6172936
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,South East,0.48501641
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,South West,0.41887778
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,East Anglia,0.44092402
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,East Midlands,0.55115497
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,West Midlands,0.44092402
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,Yorkshire & Humber,0.52910876
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,North West,0.55115497
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,North,0.55115497
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,Wales,0.55115497
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,Scotland,0.41887778
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,1997.0,Northern Ireland,0.42990088
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,London,4.8299999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,South East,5.0500002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,South West,4.7600002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,East Anglia,5.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,East Midlands,4.6100001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,West Midlands,4.3699999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,Yorkshire & Humber,4.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,North West,4.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,North,4.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,Wales,4.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,Scotland,5.6399999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,1997.0,Northern Ireland,5.9899998
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,London,0.41887778
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,South East,0.33069301
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,South West,0.41887778
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,East Anglia,0.44092402
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,East Midlands,0.41887778
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,West Midlands,0.35273919
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,Yorkshire & Humber,0.41887778
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,North West,0.3968316
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,North,0.35273919
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,Wales,0.33069301
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,Scotland,0.41887778
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,1997.0,Northern Ireland,0.40785468
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,London,5.1700001
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,South East,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,South West,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,East Anglia,5.1700001
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,East Midlands,4.8699999
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,West Midlands,4.8699999
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,Yorkshire & Humber,4.8699999
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,North West,3.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,Wales,5.1700001
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,Scotland,4.8699999
FORTIFIED WINE  (70-75CL),Drink,Sherry,1997.0,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,London,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,South East,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,South West,2.0
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,East Anglia,2.0
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,East Midlands,1.96
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,West Midlands,1.9400001
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,Yorkshire & Humber,1.9
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,North West,1.89
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,North,1.86
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,Wales,1.855
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,Scotland,1.85
DRAUGHT STOUT PER PINT,Drink,Stout,1997.0,Northern Ireland,1.75
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,London,3.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,South East,1.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,South West,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,East Anglia,1.75
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,East Midlands,4.75
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,West Midlands,1.25
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,Yorkshire & Humber,1.79
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,North West,3.25
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,North,3.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,Wales,4.0
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,Scotland,4.79
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,1997.0,Northern Ireland,1.25
APPLES-COOKING-PER KG,Food,Apples,1998.0,London,1.2786796
APPLES-COOKING-PER KG,Food,Apples,1998.0,South East,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,South West,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,East Anglia,1.1023099
APPLES-COOKING-PER KG,Food,Apples,1998.0,East Midlands,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,West Midlands,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,Yorkshire & Humber,1.212541
APPLES-COOKING-PER KG,Food,Apples,1998.0,North West,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,North,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,Wales,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,Scotland,1.3007257
APPLES-COOKING-PER KG,Food,Apples,1998.0,Northern Ireland,1.3007257
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,London,5.71
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,South East,6.2800002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,South West,5.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,East Anglia,6.29
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,East Midlands,6.29
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,West Midlands,6.1500001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,Yorkshire & Humber,5.9499998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,North West,6.29
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,North,5.4899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,Wales,6.29
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,Scotland,6.9200001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,1998.0,Northern Ireland,6.29
DRAUGHT BITTER (PER PINT),Drink,Bitter,1998.0,London,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,1998.0,South East,1.85
DRAUGHT BITTER (PER PINT),Drink,Bitter,1998.0,South West,1.74
DRAUGHT BITTER (PER PINT),Drink,Bitter,1998.0,East Anglia,1.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,1998.0,East Midlands,1.6
