Date,year,month,date2,Price,Dividend,Earnings,CPI,R,PriceReal,DividendReal,RealTotalReturn,EarningsReal,CAPE
1924.03,1924,3,1924-3-01,8.7,0.535,0.9675,17.1,4.026666667,150.6532193,9.264307164,2472.722672,16.75367697,8.058077044
1924.04,1924,4,1924-4-01,8.5,0.5367,0.9633,17.0,4.01,148.05575,9.348414238,2442.876082,16.77907106,7.923620348
1924.05,1924,5,1924-5-01,8.47,0.5383,0.9592,17.0,3.993333333,147.5332003,9.376283556,2447.146325,16.70765593,7.899698331
1924.06,1924,6,1924-6-01,8.63,0.54,0.955,17.0,3.976666667,150.3201321,9.405894706,2506.374778,16.63449897,8.051676946
1924.07,1924,7,1924-7-01,9.03,0.5417,0.9508,17.1,3.96,156.3676518,9.380327459,2620.242219,16.46449206,8.37771214
1924.08,1924,8,1924-8-01,9.34,0.5433,0.9467,17.0,3.943333333,162.6871418,9.463375174,2739.35225,16.48992689,8.717418309
1924.09,1924,9,1924-9-01,9.25,0.545,0.9425,17.1,3.926666667,160.1772734,9.437471784,2710.333155,16.32076542,8.581670375
1924.1,1924,10,1924-10-01,9.13,0.5467,0.9383,17.2,3.91,157.180116,9.411869596,2672.890141,16.15357096,8.419491036
1924.11,1924,11,1924-11-01,9.64,0.5483,0.9342,17.2,3.893333333,165.9601663,9.439414852,2835.573906,16.08298624,8.888327361
1924.12,1924,12,1924-12-01,10.16,0.55,0.93,17.3,3.876666667,173.9013202,9.413949422,2984.659228,15.91813266,9.31063968
1925.01,1925,1,1925-1-01,10.58,0.5542,0.9567,17.3,3.86,181.0901543,9.485837763,3121.607888,16.37513711,9.692618852
1925.02,1925,2,1925-2-01,10.67,0.5583,0.9833,17.2,3.845,183.6924247,9.611572701,3180.272394,16.92828128,9.830804723
1925.03,1925,3,1925-3-01,10.39,0.5625,1.01,17.3,3.83,177.8380627,9.627902818,3092.806332,17.28743439,9.518537539
1925.04,1925,4,1925-4-01,10.28,0.5667,1.037,17.2,3.815,176.9782686,9.756185294,3091.992798,17.85276892,9.476566788
1925.05,1925,5,1925-5-01,10.61,0.5708,1.063,17.3,3.8,181.6036425,9.769967873,3187.027132,18.19459679,9.729007694
1925.06,1925,6,1925-6-01,10.8,0.575,1.09,17.5,3.785,182.7430971,9.729377857,3221.252522,18.44351629,9.79638618
1925.07,1925,7,1925-7-01,11.1,0.5792,1.117,17.7,3.77,185.6970424,9.68970513,3287.555906,18.68681048,9.963993892
1925.08,1925,8,1925-8-01,11.25,0.5833,1.143,17.7,3.755,188.2064619,9.758295929,3346.378969,19.12177653,10.11091846
1925.09,1925,9,1925-9-01,11.51,0.5875,1.17,17.7,3.74,192.5561223,9.828559675,3438.280451,19.57347203,10.35924761
1925.1,1925,10,1925-10-01,11.89,0.5917,1.197,17.7,3.725,198.9133184,9.898823421,3566.52393,20.02516754,10.718496
1925.11,1925,11,1925-11-01,12.26,0.5958,1.223,18.0,3.71,201.6848328,9.80129065,3630.862092,20.11913136,10.88631744
1925.12,1925,12,1925-12-01,12.46,0.6,1.25,17.9,3.695,206.1200721,9.92552514,3725.598649,20.67817737,11.14736524
1926.01,1926,1,1926-1-01,12.65,0.6075,1.249,17.9,3.68,209.263155,10.0495942,3797.546657,20.66163483,11.34096619
1926.02,1926,2,1926-2-01,12.67,0.615,1.248,17.9,3.651666667,209.5940059,10.17366327,3818.936001,20.64509229,11.38943567
1926.03,1926,3,1926-3-01,11.81,0.6225,1.248,17.8,3.623333333,196.4649896,10.35558476,3595.440758,20.76107596,10.71235206
1926.04,1926,4,1926-4-01,11.48,0.63,1.247,17.9,3.595,189.908381,10.4218014,3491.344262,20.62854975,10.39558769
1926.05,1926,5,1926-5-01,11.56,0.6375,1.246,17.8,3.566666667,192.3061202,10.60511692,3551.672524,20.727805,10.57515846
1926.06,1926,6,1926-6-01,12.11,0.645,1.245,17.7,3.538333333,202.5938003,10.79050381,3758.281472,20.82818178,11.19797974
1926.07,1926,7,1926-7-01,12.62,0.6525,1.244,17.5,3.51,213.5386931,11.04072879,3978.386111,21.04929749,11.86969406
1926.08,1926,8,1926-8-01,13.12,0.66,1.243,17.4,3.481666667,223.2748782,11.23181552,4177.216641,21.15325256,12.48880822
1926.09,1926,9,1926-9-01,13.32,0.6675,1.242,17.5,3.453333333,225.3831531,11.29453864,4234.269033,21.01545617,12.69261482
1926.1,1926,10,1926-10-01,13.02,0.675,1.242,17.6,3.425,219.0552119,11.35654901,4133.165727,20.89605017,12.42651752
1926.11,1926,11,1926-11-01,13.19,0.6825,1.241,17.7,3.396666667,220.6616206,11.41785869,4181.4285,20.76126393,12.61525121
1926.12,1926,12,1926-12-01,13.49,0.69,1.24,17.7,3.368333333,225.6804596,11.54332966,4294.76138,20.74453446,13.00905273
1927.01,1927,1,1927-1-01,13.4,0.6967,1.229,17.5,3.34,226.7368057,11.78862183,4333.558998,20.79548763,13.18593063
1927.02,1927,2,1927-2-01,13.66,0.7033,1.218,17.4,3.339166667,232.4645454,11.96869069,4462.094593,20.727805,13.63396613
1927.03,1927,3,1927-3-01,13.87,0.71,1.208,17.3,3.338333333,237.4026882,12.15255289,4576.319667,20.67645618,14.03325751
1927.04,1927,4,1927-4-01,14.21,0.7167,1.197,17.3,3.3375,243.2222205,12.26723191,4708.206429,20.4881772,14.48822221
1927.05,1927,5,1927-5-01,14.7,0.7233,1.186,17.4,3.336666667,250.1631638,12.30904873,4862.42283,20.18323213,15.00234706
1927.06,1927,6,1927-6-01,14.89,0.73,1.175,17.6,3.335833333,250.5170588,12.28189744,4889.195099,19.76880753,15.12033348
1927.07,1927,7,1927-7-01,15.22,0.7367,1.164,17.3,3.335,260.5096549,12.60955734,5104.72254,19.92334023,15.82080259
1927.08,1927,8,1927-8-01,16.03,0.7433,1.153,17.2,3.334166667,275.9690317,12.7964929,5428.546909,19.84979997,16.86286185
1927.09,1927,9,1927-9-01,16.94,0.75,1.143,17.3,3.333333333,289.9496422,12.83720376,5724.600708,19.56389853,17.81872371
1927.1,1927,10,1927-10-01,16.68,0.7567,1.132,17.4,3.3325,283.8586103,12.87744667,5625.529923,19.2642654,17.53723785
1927.11,1927,11,1927-11-01,17.06,0.7633,1.121,17.3,3.331666667,292.0035948,13.06485017,5808.524475,19.18734055,18.13130143
1927.12,1927,12,1927-12-01,17.46,0.77,1.11,17.3,3.330833333,298.8501035,13.17952919,5966.562192,18.99906156,18.64662402
1928.01,1928,1,1928-1-01,17.53,0.7767,1.133,17.3,3.33,300.0482425,13.29420821,6012.601429,19.39273581,18.80612857
1928.02,1928,2,1928-2-01,17.32,0.7833,1.155,17.1,3.3525,299.9211216,13.56398468,6032.704561,20.0005136,18.86885052
1928.03,1928,3,1928-3-01,18.25,0.79,1.177,17.1,3.375,316.0254313,13.68000497,6379.561852,20.38147576,19.9434178
1928.04,1928,4,1928-4-01,19.4,0.7967,1.2,17.1,3.3975,335.9393626,13.79602527,6804.769845,20.77975439,21.25790925
1928.05,1928,5,1928-5-01,20.0,0.8033,1.222,17.2,3.42,344.3156977,13.82944,6997.784477,21.03768913,21.83273218
1928.06,1928,6,1928-6-01,19.02,0.81,1.245,17.1,3.4425,329.359107,14.02633421,6717.566177,21.55899518,20.91342158
1928.07,1928,7,1928-7-01,19.16,0.8167,1.268,17.1,3.465,331.7834117,14.14235451,6791.049123,21.9572738,21.08190544
1928.08,1928,8,1928-8-01,19.78,0.8233,1.29,17.1,3.4875,342.5196181,14.25664315,7035.118696,22.33823596,21.7621315
1928.09,1928,9,1928-9-01,21.17,0.83,1.312,17.3,3.51,362.3514714,14.20650549,7466.76739,22.45654844,23.00464945
1928.1,1928,10,1928-10-01,21.6,0.8367,1.335,17.2,3.5325,371.8609535,14.40444721,7687.459136,22.98307282,23.57834424
1928.11,1928,11,1928-11-01,23.06,0.8433,1.357,17.2,3.555,396.9959994,14.51807139,8232.085364,23.36182009,25.12198457
1928.12,1928,12,1928-12-01,23.15,0.85,1.38,17.1,3.5775,400.876095,14.71899269,8337.977142,23.89671754,25.30159103
1929.01,1929,1,1929-1-01,24.86,0.86,1.399,17.1,3.6,430.487245,14.89215731,8979.68323,24.22573032,27.08319962
1929.02,1929,2,1929-2-01,24.99,0.87,1.418,17.1,3.574166667,432.7383851,15.06532193,9052.828276,24.5547431,27.1316728
1929.03,1929,3,1929-3-01,25.43,0.88,1.438,17.0,3.548333333,442.9479674,15.32812471,9293.133209,25.04754924,27.67574844
1929.04,1929,4,1929-4-01,25.28,0.89,1.457,16.9,3.5225,442.9407527,15.59403757,9320.245668,25.52866601,27.56845447
1929.05,1929,5,1929-5-01,25.66,0.9,1.476,17.0,3.496666667,446.9541818,15.67649118,9432.183605,25.70944553,27.69858688
1929.06,1929,6,1929-6-01,26.15,0.91,1.495,17.1,3.470833333,452.825481,15.75798041,9583.799115,25.88811067,27.93546783
1929.07,1929,7,1929-7-01,28.48,0.92,1.514,17.3,3.445,487.4714173,15.74696994,10344.83405,25.91403532,29.93328941
1929.08,1929,8,1929-8-01,30.1,0.93,1.533,17.3,3.419166667,515.1997775,15.91813266,10961.41958,26.23924448,31.48031325
1929.09,1929,9,1929-9-01,31.3,0.94,1.552,17.3,3.393333333,535.7393035,16.08929538,11426.94609,26.56445364,32.5637886
1929.1,1929,10,1929-10-01,27.99,0.95,1.572,17.3,3.3675,479.0844442,16.26045809,10247.43943,26.90677908,28.96106716
1929.11,1929,11,1929-11-01,20.58,0.96,1.591,17.3,3.341666667,352.2528711,16.43162081,7563.847756,27.23198824,21.171036
1929.12,1929,12,1929-12-01,21.4,0.97,1.61,17.2,3.315833333,368.4177965,16.69931134,7940.835331,27.71741366,22.00737318
1930.01,1930,1,1930-1-01,21.71,0.9708,1.557,17.1,3.29,375.9403898,16.8108213,8133.171329,26.96173132,22.31072429
1930.02,1930,2,1930-2-01,23.07,0.9717,1.503,17.0,3.294166667,401.8407238,16.92538497,8724.018393,26.17974026,23.69711775
1930.03,1930,3,1930-3-01,23.94,0.9725,1.45,16.9,3.298333333,419.4620893,17.03955229,9137.408296,25.40601627,24.58660779
1930.04,1930,4,1930-4-01,25.46,0.9733,1.397,17.0,3.3025,443.4705171,16.95325429,9691.174368,24.33339797,25.84343686
1930.05,1930,5,1930-5-01,23.94,0.9742,1.343,16.9,3.306666667,419.4620893,17.06933866,9197.602215,23.53122749,24.30976063
1930.06,1930,6,1930-6-01,21.52,0.975,1.29,16.8,3.310833333,379.304731,17.18504241,8348.467926,22.73713304,21.86689933
1930.07,1930,7,1930-7-01,21.06,0.9758,1.237,16.6,3.315,375.6691681,17.40636155,8300.375523,22.06565816,21.54879759
1930.08,1930,8,1930-8-01,20.79,0.9767,1.183,16.5,3.319166667,373.10049,17.52800618,8275.894125,21.23029724,21.30060224
1930.09,1930,9,1930-9-01,20.78,0.9775,1.13,16.6,3.323333333,370.6745163,17.43668622,8254.313466,20.15698765,21.07258179
1930.1,1930,10,1930-10-01,17.92,0.9783,1.077,16.5,3.3275,321.5950352,17.55672003,7193.973872,19.32800518,18.21487015
1930.11,1930,11,1930-11-01,16.62,0.9792,1.023,16.4,3.331666667,300.0837274,17.68002322,6745.7311,18.47085759,16.93971138
1930.12,1930,12,1930-12-01,15.51,0.98,0.97,16.1,3.335833333,285.260209,18.02417826,6446.270407,17.84025807,16.05500186
1931.01,1931,1,1931-1-01,15.98,0.9667,0.94,15.9,3.34,297.6013692,18.00320673,6759.057052,17.50596289,16.70547873
1931.02,1931,2,1931-2-01,17.2,0.9533,0.91,15.7,3.368333333,324.4024076,17.97981484,7401.78583,17.16315064,18.16149244
1931.03,1931,3,1931-3-01,17.53,0.94,0.88,15.6,3.396666667,332.7458074,17.84261603,7626.08028,16.70372564,18.57956103
1931.04,1931,4,1931-4-01,15.86,0.9267,0.85,15.5,3.425,302.9889284,17.70364691,6977.905135,16.23837258,16.87231533
1931.05,1931,5,1931-5-01,14.33,0.9133,0.82,15.3,3.453333333,277.338418,17.67572764,6421.090953,15.8700281,15.40154
1931.06,1931,6,1931-6-01,13.87,0.9,0.79,15.1,3.481666667,271.9911593,17.6490298,6331.339958,15.49192616,15.06247607
1931.07,1931,7,1931-7-01,14.33,0.8867,0.76,15.1,3.51,281.0117745,17.38821636,6575.049377,14.90362517,15.5167501
1931.08,1931,8,1931-8-01,13.9,0.8733,0.73,15.1,3.538333333,272.5794603,17.12544192,6411.143444,14.31532417,15.0062766
1931.09,1931,9,1931-9-01,11.83,0.86,0.7,15.0,3.566666667,233.5332697,16.97705933,5526.041787,13.81853667,12.81774526
1931.1,1931,10,1931-10-01,10.25,0.8467,0.67,14.9,3.595,203.7008641,16.82668504,4853.305209,13.31508087,11.14592641
1931.11,1931,11,1931-11-01,10.39,0.8333,0.64,14.7,3.623333333,209.2924139,16.78569476,5019.855016,12.89192925,11.4156003
1931.12,1931,12,1931-12-01,8.44,0.82,0.61,14.6,3.651666667,171.1767849,16.63091986,4138.896835,12.37178185,9.306032868
1932.01,1932,1,1932-1-01,8.3,0.7933,0.5933,14.3,3.68,171.8689126,16.42694077,4188.730867,12.28552119,9.312406455
1932.02,1932,2,1932-2-01,8.23,0.7667,0.5767,14.1,3.649166667,172.8367124,16.10132532,4245.019093,12.11117036,9.336932251
1932.03,1932,3,1932-3-01,8.26,0.74,0.56,14.0,3.618333333,174.705785,15.65160786,4322.959884,11.84446,9.413065028
1932.04,1932,4,1932-4-01,6.28,0.7133,0.5433,13.9,3.5875,133.7827496,15.19541964,3341.684186,11.57391208,7.192233196
1932.05,1932,5,1932-5-01,5.51,0.6867,0.5267,13.7,3.556666667,119.0930193,14.84231876,3005.65249,11.38408227,6.39085729
1932.06,1932,6,1932-6-01,4.77,0.66,0.51,13.6,3.525833333,103.856754,14.37011691,2651.344397,11.10418125,5.565059372
1932.07,1932,7,1932-7-01,5.01,0.6333,0.4933,13.6,3.495,109.0822511,13.78878036,2814.079691,10.74057375,5.838763672
1932.08,1932,8,1932-8-01,7.53,0.6067,0.4767,13.5,3.464166667,165.1644144,13.30747015,4289.483485,10.45602608,8.834653205
1932.09,1932,9,1932-9-01,8.26,0.58,0.46,13.4,3.433333333,182.5284321,12.81676642,4768.182904,10.16502164,9.761168564
1932.1,1932,10,1932-10-01,7.12,0.5533,0.4433,13.3,3.4025,158.5198406,12.31868368,4167.824139,9.869641199,8.478606608
1932.11,1932,11,1932-11-01,7.05,0.5267,0.4267,13.2,3.371666667,158.1504602,11.8152975,4183.999786,9.572028564,8.463309567
1932.12,1932,12,1932-12-01,6.82,0.5,0.41,13.1,3.340833333,154.1588115,11.30196565,4103.314348,9.267611832,8.257073999
1933.01,1933,1,1933-1-01,7.09,0.495,0.4125,12.9,3.31,162.7465531,11.36241802,4357.101342,9.468681686,8.728046163
1933.02,1933,2,1933-2-01,6.25,0.49,0.415,12.7,3.294166667,145.7241634,11.42477441,3926.861597,9.676084449,7.826051751
1933.03,1933,3,1933-3-01,6.23,0.485,0.4175,12.6,3.278333333,146.4106861,11.39794266,3970.956721,9.811631052,7.874681323
1933.04,1933,4,1933-4-01,6.89,0.48,0.42,12.6,3.2625,161.9212885,11.2804381,4417.131633,9.870383333,8.723101646
1933.05,1933,5,1933-5-01,8.87,0.475,0.4225,12.6,3.246666667,208.4530956,11.16293353,5711.872624,9.929135615,11.24965125
1933.06,1933,6,1933-6-01,10.39,0.47,0.425,12.7,3.230833333,242.2518492,10.95845709,6663.023213,9.90924311,13.09887552
1933.07,1933,7,1933-7-01,11.23,0.465,0.4275,13.1,3.215,253.8421485,10.51082805,7005.900226,9.66318063,13.75430449
1933.08,1933,8,1933-8-01,10.67,0.46,0.43,13.2,3.199166667,239.3567958,10.31903712,6629.845959,9.646056439,12.99952705
1933.09,1933,9,1933-9-01,10.58,0.455,0.4325,13.2,3.183333333,237.3378538,10.20687367,6597.483777,9.702138163,12.92292061
1933.1,1933,10,1933-10-01,9.55,0.45,0.435,13.2,3.1675,214.2321837,10.09471023,5978.579935,9.758219886,11.69625357
1933.11,1933,11,1933-11-01,9.78,0.445,0.4375,13.2,3.151666667,219.3917023,9.98254678,6145.781931,9.81430161,12.01176619
1933.12,1933,12,1933-12-01,9.97,0.44,0.44,13.2,3.135833333,223.6539133,9.870383333,6288.219958,9.870383333,12.28180162
1934.01,1934,1,1934-1-01,10.54,0.4408,0.4442,13.2,3.12,236.4405462,9.888329485,6670.895249,9.964600629,13.02511983
1934.02,1934,2,1934-2-01,11.32,0.4417,0.4483,13.3,3.0925,252.0287353,9.834018763,7133.819175,9.980961312,13.9269229
1934.03,1934,3,1934-3-01,10.74,0.4425,0.4525,13.3,3.065,239.1156023,9.851829981,6791.543951,10.07447021,13.25453763
1934.04,1934,4,1934-4-01,10.92,0.4433,0.4567,13.3,3.0375,243.1231263,9.869641199,6928.729133,10.1679791,13.51838928
1934.05,1934,5,1934-5-01,9.81,0.4442,0.4608,13.3,3.01,218.4100613,9.88967882,6247.922276,10.25926159,12.18158324
1934.06,1934,6,1934-6-01,9.94,0.445,0.465,13.4,2.9825,219.652859,9.833553545,6306.916093,10.27551101,12.28772648
1934.07,1934,7,1934-7-01,9.47,0.4458,0.4692,13.4,2.955,209.2668586,9.851231843,6032.273374,10.36832207,11.74152423
1934.08,1934,8,1934-8-01,9.1,0.4467,0.4733,13.4,2.9275,201.0906455,9.871119929,5820.299797,10.45892335,11.31502598
1934.09,1934,9,1934-9-01,8.88,0.4475,0.4775,13.6,2.9,193.3433912,9.743374724,5619.566627,10.39656186,10.90995408
1934.1,1934,10,1934-10-01,8.95,0.4483,0.4817,13.5,2.8725,196.3109574,9.833095219,5729.636318,10.565697,11.10835261
1934.11,1934,11,1934-11-01,9.2,0.4492,0.4858,13.5,2.845,201.7945037,9.852835985,5913.646202,10.65562716,11.44880869
1934.12,1934,12,1934-12-01,9.26,0.45,0.49,13.4,2.8175,204.6263052,9.94404291,6020.917384,10.82795784,11.63933757
1935.01,1935,1,1935-1-01,9.26,0.45,0.57,13.6,2.79,201.6170949,9.797806985,5956.398676,12.41055551,11.49590797
1935.02,1935,2,1935-2-01,8.98,0.45,0.65,13.7,2.778333333,194.0935234,9.726290146,5758.074292,14.04908577,11.08781216
1935.03,1935,3,1935-3-01,8.41,0.45,0.73,13.7,2.766666667,181.7735558,9.726290146,5416.629463,15.77820401,10.3982724
1935.04,1935,4,1935-4-01,9.04,0.446667,0.756667,13.8,2.755,193.9744899,9.584292418,5804.002378,16.23607249,11.10421021
1935.05,1935,5,1935-5-01,9.75,0.443333,0.783333,13.8,2.743333333,209.209212,9.512753596,6283.56733,16.80825432,11.98557668
1935.06,1935,6,1935-6-01,10.12,0.44,0.81,13.7,2.731666667,218.7334584,9.510150365,6593.42964,17.50732226,12.53951932
1935.07,1935,7,1935-7-01,10.65,0.44,0.793333,13.7,2.72,230.1888668,9.510150365,6962.626952,17.14708209,13.20213794
1935.08,1935,8,1935-8-01,11.37,0.44,0.776667,13.7,2.708333333,245.750931,9.510150365,7457.311245,16.78686353,14.10505685
1935.09,1935,9,1935-9-01,11.61,0.44,0.76,13.7,2.696666667,250.9382858,9.510150365,7638.770299,16.42662336,14.4188917
1935.1,1935,10,1935-10-01,11.92,0.45,0.76,13.7,2.685,257.638619,9.726290146,7867.40705,16.42662336,14.82623263
1935.11,1935,11,1935-11-01,13.04,0.46,0.76,13.8,2.673333333,279.8039101,9.870383333,8569.376974,16.30758986,16.12960516
1935.12,1935,12,1935-12-01,13.04,0.47,0.76,13.8,2.661666667,279.8039101,10.08495688,8595.115772,16.30758986,16.15919271
1936.01,1936,1,1936-1-01,13.76,0.48,0.77,13.8,2.65,295.2532058,10.29953043,9096.058102,16.52216341,17.08735985
1936.02,1936,2,1936-2-01,14.55,0.49,0.78,13.8,2.6525,312.2045163,10.51410399,9645.281087,16.73673696,18.10453646
1936.03,1936,3,1936-3-01,14.86,0.5,0.79,13.7,2.655,321.1837146,10.80698905,9950.508133,17.0750427,18.6604782
1936.04,1936,4,1936-4-01,14.88,0.516667,0.82,13.7,2.6575,321.6159942,11.16722922,9992.731221,17.72346204,18.71899967
1936.05,1936,5,1936-5-01,14.09,0.533333,0.85,13.7,2.66,304.5409515,11.52744778,9492.050001,18.37188139,17.75019252
1936.06,1936,6,1936-6-01,14.69,0.55,0.88,13.8,2.6625,315.208546,11.80154529,9855.194635,18.88247246,18.39300107
1936.07,1936,7,1936-7-01,15.56,0.57,0.9,13.9,2.665,331.4744561,12.1427018,10395.39604,19.17268705,19.36046451
1936.08,1936,8,1936-8-01,15.87,0.59,0.92,14.0,2.6675,335.6635361,12.47898464,10559.38297,19.45875571,19.62306016
1936.09,1936,9,1936-9-01,16.05,0.61,0.94,14.0,2.67,339.4706839,12.90200107,10712.97198,19.88177214,19.86202424
1936.1,1936,10,1936-10-01,16.89,0.646667,0.966667,14.0,2.6725,357.2373739,13.67753824,11309.62039,20.4458011,20.91309185
1936.11,1936,11,1936-11-01,17.36,0.683333,0.993333,14.0,2.675,367.17826,14.45305426,11662.46475,21.0098089,21.49976534
1936.12,1936,12,1936-12-01,17.06,0.72,1.02,14.0,2.6775,360.8330136,15.22859143,11501.23252,21.57383786,21.12566355
1937.01,1937,1,1937-1-01,17.59,0.73,1.05,14.1,2.68,369.4043465,15.33059539,11815.15692,22.05085638,21.61874158
1937.02,1937,2,1937-2-01,18.11,0.74,1.08,14.1,2.67,380.3247706,15.54060355,12205.8609,22.68088085,22.24422155
1937.03,1937,3,1937-3-01,18.09,0.75,1.11,14.2,2.66,377.2293687,15.6396919,12148.34675,23.14674401,22.04219702
1937.04,1937,4,1937-4-01,17.01,0.78,1.13,14.3,2.65,352.2277353,16.15153636,11386.53622,23.39902063,20.55657946
1937.05,1937,5,1937-5-01,16.25,0.81,1.15,14.4,2.64,334.1536024,16.65627188,10847.12101,23.6477934,19.47417469
1937.06,1937,6,1937-6-01,15.64,0.84,1.17,14.4,2.63,321.6099903,17.27317083,10486.66284,24.05905938,18.71165996
1937.07,1937,7,1937-7-01,16.57,0.816667,1.18667,14.5,2.62,338.3839693,16.67755106,11078.92486,24.23356095,19.64672328
1937.08,1937,8,1937-8-01,16.74,0.793333,1.20333,14.5,2.61,341.8556214,16.20103618,11236.79191,24.57378285,19.80698258
1937.09,1937,9,1937-9-01,14.37,0.77,1.22,14.6,2.6,291.4467298,15.61683938,9622.629105,24.7435637,16.84788286
1937.1,1937,10,1937-10-01,12.28,0.78,1.19,14.6,2.59,249.0581658,15.81965548,8266.621872,24.13511541,14.36165957
1937.11,1937,11,1937-11-01,11.2,0.79,1.16,14.5,2.58,228.7206069,16.13297138,7636.210322,23.68892,13.15811917
1937.12,1937,12,1937-12-01,11.02,0.8,1.13,14.4,2.57,226.6075507,16.45063889,7611.431779,23.23652743,13.00848303
1938.01,1938,1,1938-1-01,11.31,0.793333,1.07667,14.2,2.56,235.8465539,16.54331159,7968.062583,22.45171611,13.51146192
1938.02,1938,2,1938-2-01,11.04,0.786667,1.02333,14.1,2.543333333,231.8490043,16.52064861,7879.518026,21.49076463,13.26307624
1938.03,1938,3,1938-3-01,10.31,0.78,0.97,14.1,2.526666667,216.5184089,16.38063617,7404.891261,20.37079113,12.37728623
1938.04,1938,4,1938-4-01,9.89,0.766667,0.903333,14.2,2.51,206.2354039,15.98724756,7098.77773,18.83713307,11.78951772
1938.05,1938,5,1938-5-01,9.98,0.753333,0.836667,14.1,2.493333333,209.5881397,15.82060742,7259.561187,17.57068939,11.99227593
1938.06,1938,6,1938-6-01,10.21,0.74,0.77,14.1,2.476666667,214.4183273,15.54060355,7471.722711,16.17062801,12.28896631
1938.07,1938,7,1938-7-01,12.24,0.713333,0.72,14.1,2.46,257.049983,14.9805748,9000.787285,15.12058723,14.77032802
1938.08,1938,8,1938-8-01,12.31,0.686667,0.67,14.1,2.443333333,258.5200401,14.42056705,9094.34124,14.07054645,14.90358851
1938.09,1938,9,1938-9-01,11.75,0.66,0.62,14.1,2.426666667,246.7595833,13.8605383,8721.259004,13.02050567,14.28233051
1938.1,1938,10,1938-10-01,13.06,0.61,0.626667,14.0,2.41,276.2297279,12.90200107,9800.826279,13.25452181,16.06114764
1938.11,1938,11,1938-11-01,13.07,0.56,0.633333,14.0,2.393333333,276.4412361,11.84446,9843.351559,13.39551319,16.1495718
1938.12,1938,12,1938-12-01,12.69,0.51,0.64,14.0,2.376666667,268.4039239,10.78691893,9589.17167,13.53652571,15.75648444
1939.01,1939,1,1939-1-01,12.5,0.513333,0.663333,14.0,2.36,264.3852679,10.85741462,9477.923488,14.03003783,15.59963441
1939.02,1939,2,1939-2-01,12.4,0.516667,0.686667,13.9,2.3475,264.1570216,11.00654967,9502.622175,14.62805722,15.66469693
1939.03,1939,3,1939-3-01,12.39,0.52,0.71,13.9,2.335,263.9439917,11.07755252,9528.166858,15.12511978,15.72922374
1939.04,1939,4,1939-4-01,10.83,0.523333,0.726667,13.8,2.3225,232.3831554,11.229342,8422.626782,15.59235184,13.91699458
1939.05,1939,5,1939-5-01,11.23,0.526667,0.743333,13.8,2.31,240.9660975,11.30088082,8767.844758,15.94996012,14.5029295
1939.06,1939,6,1939-6-01,11.43,0.53,0.76,13.8,2.2975,245.2575685,11.37239819,8958.478367,16.30758986,14.83382892
1939.07,1939,7,1939-7-01,11.71,0.54,0.776667,13.8,2.285,251.2656279,11.58697174,9213.203255,16.66521959,15.2709526
1939.08,1939,8,1939-8-01,11.54,0.55,0.793333,13.8,2.2725,247.6178775,11.80154529,9115.511305,17.02282787,15.12008234
