item_id,description,division,spanYears,year,up,down,level,all,up12,down12,level12,all12,up_ch_median,down_ch_median,up_ch12_median,down_ch12_median,up_ch_mean,up_ch12_mean,down_ch_mean,down_ch12_mean,up_sh,down_sh,up_sh12,down_sh12,group,yearMax,rankRise,rankRiseLatest,inflationRank,up_sh12_longRun,up_ch12_longRunMean,division_sh
630526,"SEEDS,PKT,SPEC VAR(SEASONAL)",9,4,2022,64,35,874,973,332,135,390,857,0.26355916,-0.45945945,0.26315796,-0.48076919,0.52770823,0.35883558,-0.41796347,-0.41856152,0.065775953,0.035971224,0.38739789,0.15752625,903,2022,474,474,474,0.36448467,0.55466497,Recreation & culture
520253,SELF TANNING PRODUCT,12,3,2022,450,339,1890,2679,780,471,1079,2330,0.5011037,-0.33382353,0.25,-0.33333334,0.43850365,0.44011927,-0.30060178,-0.31532601,0.16797313,0.12653975,0.33476394,0.20214592,1201,2022,514,514,514,0.33947101,0.65427601,Misc
620307,SELF-DRIVE CAR HIRE BASIC 24HR,7,30,2022,232,146,1727,2105,1377,226,182,1785,0.22222222,-0.18274583,0.46153846,-0.14192209,0.3687467,0.69644481,-0.23894823,-0.16867682,0.11021378,0.069358669,0.77142859,0.12661065,702,2022,75,75,75,0.42767829,0.24126399,Transport
620303,SELF-DRIVE VAN HIRE,7,35,2022,173,69,2171,2413,1298,203,592,2093,0.1,-0.12089241,0.13622901,-0.17941952,0.15674241,0.17198627,-0.16807649,-0.2106474,0.071694985,0.02859511,0.62016243,0.096989967,702,2022,206,206,206,0.41777533,0.15581404,Transport
430143,"SETTEE,NON LEATHER - SEE HELP",5,4,2022,459,306,1592,2357,1481,295,152,1928,0.1112347,-0.15125749,0.14319809,-0.20014296,0.17515527,0.28234395,-0.16097261,-0.23400705,0.19473907,0.12982605,0.76815355,0.1530083,501,2022,81,81,81,0.56645727,0.24565604,Household
520226,SHAMPOO-250-400ML,12,27,2022,225,160,1057,1442,425,273,565,1263,0.50179213,-0.5,0.25,-0.3142857,0.55835408,0.47343954,-0.37593135,-0.29860997,0.15603329,0.110957,0.33650041,0.21615201,1201,2022,513,513,513,0.35292485,0.35688204,Misc
430535,SHEET OF WRAPPING PAPER,9,18,2022,96,27,2198,2321,295,203,1066,1564,0.20000005,-0.25,0.25999999,-0.39999998,0.17605904,0.5322625,-0.27406743,-0.36902067,0.041361481,0.011632917,0.18861893,0.1297954,905,2022,581,581,581,0.20671433,0.37944895,Recreation & culture
211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,33,2022,1009,92,1243,2344,1978,23,110,2111,0.06896545,-0.07142859,0.19999997,-0.14285715,0.072974369,0.20958355,-0.093281545,-0.10858513,0.43046075,0.039249148,0.9369967,0.01089531,101,2022,8,8,8,0.44004321,0.092379831,Food & drink
520238,SHOWER GEL 150-250ML,12,20,2022,216,207,1055,1478,592,358,364,1314,0.79999995,-0.54773873,0.13636364,-0.52499998,0.75975448,0.36352,-0.41269067,-0.43104258,0.14614344,0.14005412,0.45053273,0.27245054,1201,2022,401,401,401,0.28296879,0.44516194,Misc
410631,SHOWER HEAD,4,16,2022,139,64,1191,1394,742,205,265,1212,0.11111111,-0.11188062,0.1432578,-0.21052632,0.1614709,0.28291363,-0.1547159,-0.24793676,0.099713057,0.045911048,0.61221123,0.16914192,403,2022,211,211,211,0.43126673,0.35274079,Housing & utilities
430122,SINGLE BED-WIDTH 90CM/3FT,5,26,2022,27,41,128,196,127,13,29,169,0.11111111,-0.16722408,0.19333333,-0.21052632,0.1416271,0.295044,-0.19297379,-0.29103324,0.1377551,0.20918368,0.75147927,0.07692308,501,2022,91,91,91,0.43061644,0.30899709,Household
210106,SIX BREAD ROLLS-WHITE/BROWN,1,35,2022,149,27,944,1120,787,66,76,929,0.083333254,-0.11764708,0.15942031,-0.16048168,0.10098487,0.23793095,-0.14810833,-0.23200308,0.13303572,0.024107143,0.84714746,0.071044132,101,2022,38,38,38,0.4522813,0.15970229,Food & drink
630317,"SLEEPING BAG, ADULT",9,35,2022,134,126,733,993,401,298,196,895,0.33333334,-0.23076923,0.20006676,-0.33333334,0.40126809,0.46854642,-0.22763401,-0.31519815,0.13494462,0.12688822,0.44804469,0.3329609,903,2022,406,406,406,0.35728461,0.31498709,Recreation & culture
430623,SMALL CAGED MAMMAL,9,18,2022,4,1,836,841,49,4,406,459,0.20833334,-0.2,0.16736402,-0.40000001,0.2084063,0.52266395,-0.2,-0.40000001,0.0047562425,0.0011890606,0.10675381,0.0087145967,903,2022,588,588,588,0.28962156,0.20748903,Recreation & culture
430407,"SMALL SAUCEPAN,MILK",5,35,2022,220,93,853,1166,463,228,138,829,0.0625,-0.15384616,0.57894737,-0.25,0.16604501,0.60363436,-0.16792378,-0.30694655,0.18867925,0.079759866,0.55850422,0.27503017,504,2022,280,280,280,0.37209293,0.42836386,Household
212725,SMALL TYPE ORANGES PER PACK/KG,1,15,2022,433,337,1665,2435,709,481,540,1730,0.2,-0.16666669,0.15384613,-0.15348838,0.26595092,0.32052866,-0.19397907,-0.17124224,0.17782341,0.13839836,0.40982658,0.27803469,101,2022,445,445,445,0.42079777,0.29324025,Food & drink
420103,SMOKELESS FUEL 50KG,4,35,2022,292,37,671,1000,653,59,94,806,0.080213897,-0.03533569,0.13651878,-0.083333336,0.09642107,0.18370384,-0.054024845,-0.11498243,0.292,0.037,0.81017369,0.073200993,405,2022,53,53,53,0.66299665,0.07094276,Housing & utilities
430140,SOFA BED,5,35,2022,314,173,1041,1528,1021,126,58,1205,0.099068716,-0.19917013,0.2,-0.17331557,0.16334073,0.42720047,-0.17169394,-0.21603896,0.20549738,0.11321989,0.84730291,0.10456432,501,2022,36,36,36,0.47051427,0.3304556,Household
211511,SOFT CONTINENTAL CHEESE - KG,1,11,2022,611,219,1295,2125,1412,174,328,1914,0.13636364,-0.2,0.20833333,-0.17075832,0.16394776,0.2477282,-0.17795134,-0.17489146,0.28752941,0.10305882,0.73772204,0.090909094,101,2022,104,104,104,0.32959837,0.22551867,Food & drink
640243,SOFT PLAY SESSION TIME PERIOD,9,5,2022,74,3,1299,1376,246,9,188,443,0.11111111,-0.10050251,0.11111111,-0.1,0.13037372,0.15470842,-0.14526555,-0.12666668,0.053779069,0.0021802327,0.55530477,0.020316027,904,2022,286,286,286,0.41434327,0.14068411,Recreation & culture
520130,SOLID GOLD RING 9CT,12,20,2022,171,44,1396,1611,703,101,468,1272,0.14285715,-0.16072196,0.1557789,-0.14829659,0.16735098,0.26279935,-0.17182685,-0.2227349,0.10614525,0.027312228,0.55267298,0.079402514,1203,2022,294,294,294,0.47216371,0.29435518,Misc
310426,SPARKLING WINE 75CL MIN 11%ABV,2,12,2022,490,327,1243,2060,888,524,472,1884,0.2,-0.1875,0.10486095,-0.11111111,0.19787933,0.16394632,-0.18025284,-0.12250954,0.23786408,0.15873787,0.47133759,0.27813163,201,2022,374,374,374,0.4293344,0.18231092,Alcohol & tobacco
310220,SPEC'Y BEER BOTT 500ML 4-5.5,2,8,2022,314,83,1691,2088,1141,260,518,1919,0.10000002,-0.16129033,0.093749985,-0.083333321,0.11934723,0.11984593,-0.16504201,-0.10623981,0.15038314,0.039750956,0.59458053,0.13548723,201,2022,236,236,236,0.33194628,0.12506177,Alcohol & tobacco
520138,SPECTACLE FRAMES WITH LENSE,6,12,2022,29,8,1148,1185,129,97,804,1030,0.063218392,-0.1010101,0.11875,-0.20100503,0.14729641,0.22513224,-0.10440712,-0.2174048,0.024472574,0.0067510549,0.12524273,0.094174758,601,2022,585,585,585,0.16199611,0.30248791,Health
310309,SPIRIT BASED DRINK 275ML,11,22,2022,272,17,1638,1927,575,19,75,669,0.042857219,-0.079155661,0.085714273,-0.074074067,0.051087156,0.09826304,-0.089318387,-0.1851795,0.14115205,0.0088220034,0.85949177,0.028400598,1101,2022,30,30,30,0.61119169,0.062174391,Restaurants & Hotels
211305,SPREADABLE BUTTER,1,10,2022,859,493,958,2310,1775,244,61,2080,0.1875,-0.2,0.21428572,-0.15384616,0.20386671,0.27354071,-0.18644629,-0.13282189,0.37186146,0.21341991,0.85336536,0.11730769,101,2022,33,33,33,0.44940683,0.25865337,Food & drink
630357,SQUASH/TENNIS RACQUET,9,17,2022,88,57,788,933,410,130,266,806,0.15396459,-0.16,0.26190478,-0.23341113,0.265793,0.48068702,-0.19169466,-0.30678329,0.094319403,0.061093248,0.50868487,0.16129032,903,2022,334,334,334,0.34013271,0.51310241,Recreation & culture
220214,STAFF RESTAURANT MAIN COURSE,11,35,2022,57,18,365,440,99,15,13,127,0.083333254,-0.10818711,0.14265926,-0.16666663,0.12676278,0.36246076,-0.14268099,-0.18787915,0.12954545,0.040909089,0.77952754,0.11811024,1101,2022,67,67,67,0.4983944,0.19111012,Restaurants & Hotels
220208,STAFF RESTAURNT HOT SNACK ITEM,11,23,2022,52,14,397,463,81,29,24,134,0.071428597,-0.15555555,0.19999999,-0.21296297,0.09739095,0.66261208,-0.15745945,-0.31085056,0.11231101,0.030237582,0.60447758,0.21641791,1101,2022,222,222,222,0.41160217,0.30700409,Restaurants & Hotels
430419,STAINLESS STEEL CUTLERY SET,5,22,2022,153,77,1342,1572,828,206,319,1353,0.125,-0.21428572,0.25,-0.25,0.1895197,0.78336924,-0.21245459,-0.27165085,0.097328246,0.048982188,0.6119734,0.15225425,504,2022,213,213,213,0.31762108,0.45199889,Household
520137,STERLING SILVER EARRINGS,12,15,2022,165,129,1411,1705,454,356,584,1394,0.25,-0.27272728,0.16694492,-0.27272728,0.35907203,0.32387227,-0.30357468,-0.31980962,0.096774191,0.075659826,0.32568148,0.25538021,1203,2022,522,522,522,0.36362016,0.48262736,Misc
310219,STOUT - 4 CAN PACK,2,11,2022,312,129,1428,1869,1068,153,422,1643,0.090909094,-0.14285715,0.05882353,-0.052631579,0.093442313,0.23670183,-0.12045341,-0.061856892,0.16693419,0.069020867,0.65003043,0.093122341,201,2022,182,182,182,0.35489258,0.13741228,Alcohol & tobacco
212720,STRAWBERRIES PER KG OR PUNNET,1,24,2022,550,649,822,2021,1028,270,176,1474,0.2,-0.12399998,0.20072263,-0.14869471,0.27056009,0.34405226,-0.16574395,-0.21591647,0.2721425,0.32112816,0.69742197,0.18317503,101,2022,141,141,141,0.42672035,0.47819895,Food & drink
212101,SUGAR -GRANULATED-WHITE-PER KG,1,35,2022,246,58,1979,2283,833,229,909,1971,0.07142859,-0.13333337,0.13333337,-0.13333337,0.13366935,0.1477558,-0.16621765,-0.16144064,0.10775296,0.025405169,0.4226281,0.11618467,101,2022,432,432,432,0.50632232,0.13692859,Food & drink
520235,SUNSCREEN - SPEC SIZE/SPF,12,22,2022,60,67,900,1027,269,226,454,949,0.15390538,-0.255,0.16666667,-0.2857143,0.27584022,0.31924132,-0.26373258,-0.32345849,0.058422592,0.065238558,0.28345627,0.23814541,1201,2022,555,555,555,0.34793606,0.39867616,Misc
212535,SWEET POTATO PER KG OR EACH,1,5,2022,574,299,3613,4486,1481,985,1019,3485,0.090000033,-0.083333351,0.11180121,-0.13636367,0.11398638,0.17249012,-0.11857943,-0.18815069,0.12795363,0.066651806,0.42496413,0.28263989,101,2022,425,425,425,0.35730246,0.26836544,Food & drink
212224,"SWEETS, NOT CHOC, 150-250G BAG",1,11,2022,136,80,1458,1674,485,93,773,1351,0.35000002,-0.33333334,0.13333337,-0.25925928,0.34971923,0.19889913,-0.29424554,-0.252639,0.081242532,0.047789726,0.35899335,0.068837896,101,2022,498,498,498,0.20333587,0.29598013,Food & drink
640219,SWIMMING POOL ADM STND ADULT,9,30,2022,122,7,1570,1699,315,33,180,528,0.043961361,-0.1875,0.043478325,-0.16666667,0.078865327,0.070573114,-0.20718233,-0.21601112,0.071806945,0.0041200705,0.59659094,0.0625,904,2022,234,234,234,0.73314738,0.0708187,Recreation & culture
220327,T'AWAY COOKED SAVOURY PASTRY,11,5,2022,415,9,1404,1828,1193,30,146,1369,0.047619119,-0.14999998,0.099999987,-0.12500007,0.058908079,0.10481857,-0.15680824,-0.18891072,0.22702406,0.0049234135,0.87143898,0.021913806,1101,2022,27,27,27,0.57742465,0.091019221,Restaurants & Hotels
430322,TABLE LAMP,5,22,2022,279,192,1775,2246,1047,391,300,1738,0.14289796,-0.20000002,0.32653061,-0.28581637,0.37300706,0.61270756,-0.22324331,-0.32970384,0.12422084,0.085485309,0.60241657,0.22497123,501,2022,225,225,225,0.35655233,0.62000275,Household
220326,TAKEAWAY CHICKEN & CHIPS,11,11,2022,136,13,744,893,490,62,145,697,0.080000021,-0.06034489,0.1290323,-0.11246528,0.098032147,0.15246552,-0.074114829,-0.16535676,0.15229563,0.014557671,0.70301288,0.088952653,1101,2022,137,137,137,0.48063645,0.1150099,Restaurants & Hotels
220321,TAKEAWAY COFFEE LATTE,11,20,2022,287,27,1643,1957,1002,58,151,1211,0.05882347,-0.068965532,0.11999998,-0.056603808,0.072557375,0.15180282,-0.075625092,-0.070381477,0.14665304,0.013796628,0.82741535,0.047894303,1101,2022,47,47,47,0.51700521,0.094473742,Restaurants & Hotels
220320,TAKEAWAY SOFT DRINK,11,21,2022,392,33,2341,2766,1490,111,335,1936,0.052631591,-0.05839419,0.076923005,-0.05917161,0.073656492,0.13319542,-0.11134633,-0.089201361,0.14172089,0.011930586,0.76962811,0.05733471,1101,2022,79,79,79,0.49625289,0.12179492,Restaurants & Hotels
520206,TAMPONS-PACK OF 10-20,12,35,2022,214,117,1841,2172,666,279,1161,2106,0.086493507,-0.12500003,0.087336265,-0.080267563,0.12687585,0.1380043,-0.12212659,-0.09877383,0.098526701,0.053867403,0.31623933,0.13247864,1201,2022,532,532,532,0.3998442,0.19526823,Misc
220305,TEA -TAKE-AWAY,11,35,2022,242,16,1718,1976,883,60,365,1308,0.083683386,-0.10816212,0.14285724,-0.091743141,0.096994087,0.1836202,-0.20139149,-0.14186376,0.12246963,0.0080971662,0.67507643,0.04587156,1101,2022,165,165,165,0.4006311,0.15180151,Restaurants & Hotels
211901,TEA BAGS PKT OF 80 (230G-250G),1,35,2022,244,175,907,1326,599,157,386,1142,0.15217398,-0.2,0.15217398,-0.125,0.24269202,0.26509449,-0.21300405,-0.17523944,0.18401207,0.13197587,0.52451837,0.13747811,102,2022,319,319,319,0.42996359,0.16561472,Food & drink
211904,TEA BAGS-2-PACKET OF 240,1,20,2022,402,330,871,1603,818,270,442,1530,0.25,-0.22619045,0.1461318,-0.11111111,0.26276088,0.24668518,-0.21955551,-0.12916668,0.25077978,0.20586401,0.53464055,0.17647059,102,2022,305,305,305,0.39520723,0.22730581,Food & drink
630159,"TELEVISION 39"" OR SMALLER",9,5,2022,522,858,1073,2453,635,1157,183,1975,0.11111728,-0.091050006,0.12500781,-0.1438849,0.13858494,0.15496083,-0.09675543,-0.16402331,0.21280065,0.34977579,0.32151899,0.58582276,901,2022,529,529,529,0.38241398,0.20310035,Recreation & culture
630160,"TELEVISION 40"" OR LARGER",9,5,2022,372,959,865,2196,473,1200,54,1727,0.12531328,-0.079155676,0.17921147,-0.26174098,0.15874565,0.35899842,-0.099717282,-0.23945276,0.1693989,0.43670309,0.27388534,0.69484657,901,2022,561,561,561,0.44299108,0.33643922,Recreation & culture
640224,TEN-PIN BOWLING PER GAME,9,23,2022,81,15,1233,1329,241,62,173,476,0.043795649,-0.042553216,0.06666667,-0.078620717,0.056238379,0.082874559,-0.061813377,-0.077405341,0.060948081,0.011286682,0.50630254,0.13025211,904,2022,336,336,336,0.48445946,0.10652291,Recreation & culture
640212,THEATRE ADULT EVES-FRONT STLLS,9,35,2022,310,263,287,860,111,72,32,215,0.16271374,-0.15000001,0.16666667,-0.15715292,0.2414162,0.29178247,-0.1737882,-0.17533444,0.36046511,0.30581397,0.51627904,0.33488372,904,2022,326,326,326,0.51052189,0.28215367,Recreation & culture
520213,TISSUES-LARGE SIZE BOX,12,35,2022,154,29,700,883,478,154,159,791,0.12499996,-0.20000002,0.14999998,-0.25,0.1511538,0.28121006,-0.18631592,-0.2270083,0.17440544,0.032842584,0.60429835,0.19469027,1201,2022,223,223,223,0.48634842,0.19249326,Misc
430536,TOILET ROLLS,12,18,2022,274,39,987,1300,810,142,188,1140,0.090909109,-0.1,0.14285715,-0.125,0.11434632,0.20673998,-0.09407407,-0.13230407,0.21076924,0.029999999,0.71052629,0.12456141,1201,2022,129,129,129,0.47250101,0.14187087,Misc
212917,TOMATO KETCHUP BOTTLE 340-570G,1,34,2022,337,166,1235,1738,1434,149,90,1673,0.17187503,-0.13043477,0.24137923,-0.67500001,0.19384132,0.28962973,-0.16044259,-0.59061909,0.19390103,0.095512085,0.85714287,0.089061566,101,2022,32,32,32,0.49865055,0.16428813,Food & drink
520244,TOOTHBRUSH,12,16,2022,337,292,1481,2110,591,566,785,1942,0.5,-0.33333334,0.47368419,-0.28571427,0.52110261,0.67875892,-0.32984293,-0.28216082,0.15971564,0.13838862,0.30432543,0.29145211,1201,2022,544,544,544,0.32365,0.55996227,Misc
520209,TOOTHPASTE (SPECIFY SIZE),12,35,2022,186,139,963,1288,498,199,490,1187,0.5,-0.44444445,0.2506265,-0.31818184,0.61363494,0.56753987,-0.3989104,-0.297225,0.14440994,0.10791925,0.41954508,0.16764954,1201,2022,434,434,434,0.43452591,0.29062074,Misc
510324,TROUSERS  FOR SCHOOL 5-13 YRS,3,21,2022,246,184,2072,2502,851,350,811,2012,0.18181819,-0.2,0.22222222,-0.22222222,0.29562941,0.32831722,-0.23633035,-0.26969826,0.098321341,0.073541164,0.42296222,0.17395626,301,2022,431,431,431,0.2830255,0.33862442,Clothing and footwear
430355,VACUUM CLEANER,5,12,2022,497,447,1218,2162,1071,635,154,1860,0.14302047,-0.125,0.14287756,-0.14568986,0.24800877,0.29881257,-0.18013024,-0.20172037,0.22987974,0.206753,0.57580644,0.34139785,503,2022,257,257,257,0.45935532,0.34504077,Household
410621,VARNISH-CLEAR GLOSS-750ML-1LTR,4,30,2022,198,35,1017,1250,961,76,77,1114,0.065955319,-0.15143321,0.12570359,-0.080157816,0.11629498,0.172454,-0.19528659,-0.14493568,0.1584,0.028000001,0.86265707,0.06822262,403,2022,28,28,28,0.46881455,0.17313045,Housing & utilities
212942,VEGETABLE CRISPS PACK 80-125G,1,3,2022,255,180,1172,1607,577,249,778,1604,0.17499995,-0.2105263,0.14999998,-0.13043477,0.35208738,0.25283217,-0.25150207,-0.18413489,0.15868077,0.11200996,0.35972568,0.15523691,101,2022,496,496,496,0.31369397,0.375054,Food & drink
212905,VEGETABLE PICKLE 280-520G,1,35,2022,308,87,2092,2487,1416,117,535,2068,0.12658224,-0.2647059,0.068181753,-0.21875001,0.1924978,0.14730649,-0.2487184,-0.22244805,0.12384399,0.034981906,0.68471956,0.056576401,101,2022,153,153,153,0.50704217,0.13176274,Food & drink
212533,VEGETABLE STIR FRY FRESH PACK,1,10,2022,192,32,1652,1876,768,38,1145,1951,0.066666685,-0.1225,0.16000004,-0.099999987,0.093185164,0.25048485,-0.12690809,-0.14292474,0.10234541,0.01705757,0.39364427,0.01947719,101,2022,465,465,465,0.18384489,0.22299162,Food & drink
220325,VENDING MACHINE - SOFT DRINK,11,16,2022,40,11,471,522,61,8,64,133,0.10000002,-0.090909109,0.12499996,-0.219697,0.12009418,0.17432873,-0.090793125,-0.22286746,0.07662835,0.021072797,0.45864663,0.060150377,1101,2022,392,392,392,0.30749118,0.18092157,Restaurants & Hotels
310302,VODKA (PER NIP) SPECIFY ML,11,35,2022,397,34,2229,2660,853,25,73,951,0.031746,-0.056349188,0.073529407,-0.088607632,0.055510625,0.12392221,-0.095850557,-0.12292984,0.14924812,0.012781955,0.8969506,0.026288118,1101,2022,18,18,18,0.70907587,0.075896777,Restaurants & Hotels
310403,VODKA-70 CL BOTTLE,2,35,2022,513,308,1185,2006,839,294,711,1844,0.14285715,-0.15662652,0.066260464,-0.125,0.14410499,0.13625856,-0.16026545,-0.1274479,0.2557328,0.15353937,0.45498917,0.159436,201,2022,397,397,397,0.48147273,0.088905722,Alcohol & tobacco
510534,WALKING/HIKING BOOT,3,11,2022,144,103,1079,1326,530,318,271,1119,0.19264689,-0.2,0.12,-0.20000871,0.25558719,0.19012921,-0.1964875,-0.22897039,0.10859729,0.077677228,0.47363716,0.28418231,302,2022,370,370,370,0.42985725,0.26586622,Clothing and footwear
520132,WALL HANGING MIRROR UPTO 1.5SQ,5,19,2022,209,146,1753,2108,803,372,414,1589,0.16666667,-0.20041162,0.2,-0.26969698,0.25550154,0.40211478,-0.21822238,-0.30157515,0.099146113,0.069259964,0.50534928,0.23410951,501,2022,337,337,337,0.34913942,0.94032586,Household
410629,WALLPAPER PER ROLL,4,18,2022,154,55,720,929,579,82,158,819,0.11111111,-0.2,0.12515645,-0.16167203,0.17264016,0.16611114,-0.22646621,-0.19741388,0.16576965,0.059203446,0.70695972,0.1001221,403,2022,133,133,133,0.40961424,0.38050631,Housing & utilities
430540,WASHING LIQUID 800ML/1.5LTR,5,4,2022,529,355,1047,1931,1197,276,215,1688,0.21111107,-0.18181819,0.375,-0.16666667,0.23224978,0.39345178,-0.20250607,-0.20259593,0.27395132,0.18384257,0.70912319,0.1635071,506,2022,130,130,130,0.38526425,0.363437,Household
430361,WASHING MACH NO DRYER MAX 1800,5,8,2022,739,640,881,2260,1263,634,137,2034,0.11128776,-0.091074683,0.13452192,-0.074575864,0.13993731,0.17343129,-0.11125752,-0.10957944,0.32699114,0.28318584,0.62094396,0.31170109,503,2022,205,205,205,0.50158548,0.22519942,Household
440116,WASHING MACHINE REPAIR,5,24,2022,34,2,1069,1105,237,28,646,911,0.13226745,-0.12878788,0.12857144,-0.094339624,0.14001514,0.15668254,-0.12878788,-0.10213351,0.030769231,0.0018099548,0.26015368,0.030735455,503,2022,565,565,565,0.29220653,0.20677011,Household
430507,WASHING UP LIQUID 380-900ML,5,35,2022,307,96,1518,1921,1068,206,507,1781,0.12244898,-0.18181822,0.24999999,-0.32916665,0.19355956,0.44889027,-0.16827582,-0.24748877,0.1598126,0.049973972,0.59966314,0.11566535,506,2022,230,230,230,0.42924824,0.17639925,Household
440131,WATCH BATTERY REPLACEMENT,12,14,2022,22,10,1561,1593,90,18,581,689,0.15192309,-0.063527934,0.22222222,-0.063527934,0.1778546,0.92779446,-0.13699897,-0.21398087,0.01381042,0.0062774639,0.13062409,0.026124818,1203,2022,584,584,584,0.24843726,0.48912957,Misc
440126,WEEKLY NANNY FEES,5,18,2022,7,0,359,366,43,18,233,294,0.25,,0.25,-0.07692308,0.25656012,0.21365158,,-0.11680912,0.019125683,0.0,0.1462585,0.06122449,506,2022,583,583,583,0.32538757,0.12392095,Household
610241,WHEEL ALIGNMENT,7,4,2022,55,12,714,781,242,55,300,597,0.087051138,-0.12070237,0.09375,-0.076982237,0.10625342,0.11679431,-0.10883822,-0.083359078,0.070422538,0.015364917,0.40536013,0.092127301,702,2022,453,453,453,0.25108838,0.16446172,Transport
310301,WHISKY (PER NIP) SPECIFY ML,11,35,2022,337,90,2234,2661,621,241,97,959,0.04878056,-0.28976771,0.072916642,-0.44814816,0.13701233,0.1048043,-0.23561989,-0.40015119,0.12664412,0.03382187,0.64754951,0.25130343,1101,2022,187,187,187,0.69305414,0.076655656,Restaurants & Hotels
310401,WHISKY-70 CL BOTTLE,2,35,2022,281,209,751,1241,505,200,396,1101,0.14285715,-0.14705883,0.074589148,-0.10882353,0.14537756,0.11591993,-0.14090557,-0.11759765,0.2264303,0.16841257,0.45867392,0.18165304,201,2022,391,391,391,0.49551392,0.093312278,Alcohol & tobacco
210111,WHITE SLICED LOAF BRANDED 750G,1,19,2022,333,35,1040,1408,911,52,218,1181,0.076923095,-0.076923005,0.13636361,-0.076923005,0.085793994,0.15998858,-0.077240162,-0.084323898,0.23650569,0.024857955,0.77138019,0.044030484,101,2022,76,76,76,0.51464254,0.13531238,Food & drink
310419,WHITE WINE- EUROPEAN 75CL,2,19,2022,292,221,1435,1948,905,405,543,1853,0.11123471,-0.14285715,0.15384616,-0.083333336,0.1610477,0.20833337,-0.15732005,-0.11116265,0.14989734,0.11344969,0.48839718,0.2185645,201,2022,351,351,351,0.49056864,0.1525505,Alcohol & tobacco
310420,WHITE WINE- NEW WORLD 75CL,2,19,2022,368,291,1446,2105,744,420,726,1890,0.16666667,-0.14285715,0.125,-0.125,0.22170024,0.22763954,-0.18220297,-0.12470529,0.17482185,0.13824227,0.3936508,0.22222222,201,2022,464,464,464,0.46052575,0.18774673,Alcohol & tobacco
210320,WHOLE SPONGE CAKE NOT FROZEN,1,23,2022,293,124,746,1163,785,44,129,958,0.11999998,-0.2166667,0.16806716,-0.19090909,0.19009313,0.32289428,-0.23725793,-0.17017283,0.25193465,0.10662081,0.81941545,0.045929018,101,2022,51,51,51,0.41146007,0.19661424,Food & drink
210113,WHOLEMEAL SLICED LOAF BRANDED,1,19,2022,300,48,984,1332,810,89,206,1105,0.090909109,-0.076923005,0.13043477,-0.090909109,0.097129308,0.15669546,-0.090673618,-0.16843428,0.22522523,0.036036037,0.73303169,0.080542989,101,2022,111,111,111,0.4896495,0.12901491,Food & drink
430625,WILD BIRD SEED PACK 500G-2KG,9,9,2022,158,23,1015,1196,785,82,177,1044,0.13746628,-0.19512194,0.20080321,-0.53333336,0.16844444,0.47184166,-0.19004908,-0.44766769,0.13210702,0.01923077,0.75191569,0.078544058,903,2022,90,90,90,0.32454118,0.57552034,Recreation & culture
440113,WINDOW-CLEAN 3-BED SEMI,5,28,2022,56,9,1661,1726,426,130,948,1504,0.14285715,-0.1,0.16666667,-0.15000001,0.21384193,0.25903085,-0.13006052,-0.16138278,0.032444958,0.0052143685,0.28324467,0.086436167,506,2022,556,556,556,0.32452592,0.1860638,Household
610221,WINDSCREEN WIPER BLADES,7,30,2022,154,73,1078,1305,486,169,450,1105,0.052673168,-0.063241139,0.15593646,-0.071428575,0.10375454,0.32369456,-0.14723311,-0.1512807,0.11800766,0.055938698,0.43981901,0.15294118,702,2022,414,414,414,0.32518899,0.17980777,Transport
310310,"WINE, PER 175 - 250 ML SERVING",11,20,2022,352,69,2201,2622,539,283,124,946,0.05882347,-0.15649453,0.085714251,-0.26562503,0.10460509,0.11682067,-0.19226946,-0.25412393,0.13424866,0.02631579,0.56976742,0.29915434,1101,2022,265,265,265,0.58548868,0.094105542,Restaurants & Hotels
510529,WOMANS BOOTS,3,19,2022,202,207,1301,1710,801,315,271,1387,0.25,-0.2857143,0.2500625,-0.25,0.38760164,0.535465,-0.29131609,-0.28858492,0.11812866,0.12105263,0.57750541,0.22710887,302,2022,256,256,256,0.40264162,0.46561792,Clothing and footwear
510233,WOMEN'S CARDIGAN,3,24,2022,451,381,2033,2865,1350,524,452,2326,0.30769232,-0.25,0.28,-0.26073527,0.47219178,0.51261556,-0.26753679,-0.32866108,0.1574171,0.1329843,0.58039552,0.22527945,301,2022,249,249,249,0.37639624,0.45350736,Clothing and footwear
510219,WOMEN'S CASUAL OUTER JACKET,3,26,2022,462,454,1936,2852,1111,671,544,2326,0.33333334,-0.25677657,0.25,-0.22222222,0.50120193,0.47124889,-0.27489826,-0.25776491,0.16199158,0.15918654,0.47764403,0.28847808,301,2022,365,365,365,0.41016608,0.5163303,Clothing and footwear
510250,WOMEN'S COAT - SEE HELP SCREEN,3,17,2022,162,297,636,1095,549,407,98,1054,0.30434781,-0.25006256,0.30769232,-0.2,0.49457532,0.5177651,-0.26267317,-0.26382959,0.14794521,0.27123287,0.52087289,0.38614801,301,2022,323,323,323,0.4630118,0.45159641,Clothing and footwear
510208,WOMEN'S FORMAL JACKET,3,35,2022,351,346,1882,2579,1221,398,336,1955,0.16672231,-0.20005721,0.36363637,-0.20833333,0.37129325,0.56869227,-0.23717101,-0.24066418,0.13609926,0.13416053,0.62455243,0.20358056,301,2022,204,204,204,0.39946818,0.42945904,Clothing and footwear
