L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG,SECPOV,AREA,POP,CNSMINPRM,CNSMINPRF,CNSUNEMPLM,CNSUNEMPLF,BRT,SUBWAY,CONGESTION
Passo Fundo,PASSO FUNDO,Brasil,266,0.3397,124.5438,2672.5183,6.278,77.231,1.074971706,5.313266148,1589.98164,168.7482895,3.042836647,1,1.0,1,0.99038997,-28.26897336,-52.45246646,15.44,3648.9614,190445,72.46552671,70.68760393,3.408444615,6.836251111,0,0,0.0718
Passos,PASSOS,Brasil,166,0.1241,21.8568,1592.9893,4.7322,92.8348,1.062649844,2.244890891,558.9064251,144.572989,3.206726319,4,0.564,1,0.999986241,-20.71858015,-46.62199346,19.47,1835.3624,109205,57.70107516,58.06988618,4.401340463,8.525398839,0,0,0.0296
Patos de Minas,PATOS DE MINAS,Brasil,256,0.0803,18.0769,2072.898,4.6545,129.6471,1.077086593,1.631171874,418.7455796,151.1564491,3.133826378,3,1.0,1,0.999999999,-18.59695845,-46.50770712,17.99,2780.288,142514,60.08932579,63.32135165,4.970722382,10.44261492,0,0,0.0457
Pelotas,CAP4O DO LEPO,Brasil,134,0.1707,0.7288,123.6842,2.7262,123.622,1.14046928,0.798502385,441.5937183,325.0974304,2.937244202,3,0.919,6,0.999726672,-31.83365788,-52.53816847,35.15,462.5948,25037,49.47445824,52.55064581,7.200863193,17.09267041,0,0,0.0201
Pelotas,PELOTAS,Brasil,373,0.2318,96.3427,3050.0765,6.3068,130.2858,1.078439837,3.798793018,1348.369624,202.9070945,2.9745751,1,0.951,1,0.999999933,-31.58116768,-52.34115583,24.68,5083.8408,338255,64.70557077,64.49801304,6.943281401,11.37528736,0,0,0.0885
Petrolina,JUAZEIRO,Brasil,264,0.0406,3.1103,861.5816,4.0654,364.4993,1.059917782,0.781123785,207.0556666,158.2393149,3.04607721,3,1.0,1,1.0,-9.544500817,-40.27310684,51.41,2346.4848,208577,53.30717435,59.7178337,9.812344985,20.04002696,0,0,0.0464
Petrolina,PETROLINA,Brasil,270,0.0592,6.4721,897.6335,3.6186,193.425,1.073459883,1.735083346,448.9743575,155.3705737,3.074009729,3,0.999,1,1.0,-9.019794853,-40.57235919,47.12,3288.87,300285,57.94381697,62.75216417,9.526669084,16.7369452,0,0,0.1253
Petropolis,PETR9POLIS,Brasil,456,0.5732,0.6524,35.0342,2.9654,89.8897,1.274121952,4.513481556,1885.871273,229.9406966,2.304927231,2,0.974,1,0.978771015,-22.39855257,-43.15730647,23.27,1481.5896,297473,62.45091615,60.60651029,5.568187196,9.250785543,0,0,0.1165
Piracicaba,PIRACICABA,Brasil,467,0.3389,209.6316,3931.8855,7.9195,76.2888,1.068600134,7.302424281,1659.578355,132.2524958,2.932146173,1,1.0,5,0.999338481,-22.72629962,-47.78397002,14.32,7346.7039,375390,68.1920697,65.49095233,4.844799956,10.03432714,0,0,0.0825
Pocos de Caldas,PO5OS DE CALDAS,Brasil,202,0.3693,68.1576,1295.8218,4.5416,84.6497,1.102412782,6.611737817,1571.481093,140.8190103,2.961455071,1,0.998,1,0.999964222,-21.80800135,-46.56323801,14.41,2877.0254,156615,66.89576552,65.42728242,5.117130933,8.797029205,0,0,0.0344
Ponta Grossa,PONTA GROSSA,Brasil,511,0.2472,155.2515,4438.4421,7.8273,76.131,1.078211059,4.255812332,1183.959976,155.7551212,3.131495438,1,0.998,5,0.998717938,-25.14124025,-50.08162689,22.56,7229.8835,320097,67.85817882,63.01129708,5.287201446,11.20522912,0,0,0.0711
Porto Alegre,PORTO ALEGRE,Brasil,729,1.4684,5930.3635,15530.3761,8.0752,62.0375,1.047146729,41.60349519,7112.8547,97.48023348,2.786784141,4,1.0,5,1.0,-30.09538898,-51.16506721,14.76,18958.0824,1452197,81.44710083,79.11884364,4.573382214,7.115744366,1,1,0.1692
Porto Alegre,ALVORADA,Brasil,105,1.4724,951.9708,2474.718,2.8245,61.5945,1.025196403,33.16480066,6765.064827,119.9336779,3.0189099,4,0.997,3,0.999893262,-29.99516554,-51.0374925,25.3,2743.1985,201622,66.6564087,64.44458653,5.411596091,11.34039576,0,0,0.0855
Porto Alegre,ARARIC7,Brasil,60,1.702,1.1986,29.1054,2.5864,85.4781,1.066116238,4.461660658,1785.931001,235.9882789,2.613953488,1,0.678,6,0.850645398,-29.63506607,-50.93443508,16.15,145.17,5012,46.51133102,38.5027046,6.661266887,6.348765458,0,0,0.0043
Porto Alegre,CACHOEIRINHA,Brasil,105,2.3852,817.5202,1659.9505,4.4968,62.294,1.035088239,54.56576587,9812.792037,106.1215657,2.993452164,4,1.0,3,0.999991512,-29.92096323,-51.09526048,15.34,2168.0085,121874,73.3888435,69.71480209,5.024105269,9.196484934,0,0,0.0814
Porto Alegre,CAMPO BOM,Brasil,152,2.5119,428.3362,1446.4684,5.7198,61.5766,1.029651753,30.23844816,5514.031595,107.6866101,3.032977692,4,0.993,3,0.99998634,-29.67248608,-51.04912841,9.87,1791.8976,61900,64.18300767,61.58255221,2.721217471,4.994292906,0,0,0.0597
Porto Alegre,CANOAS,Brasil,112,0.8544,3220.3786,6310.5626,4.4503,61.3912,1.031999707,38.36823935,8165.157936,122.5529176,2.98383529,4,0.999,5,0.997158274,-29.91234252,-51.17964927,17.59,6689.6144,333672,72.92462567,69.3292991,4.63387916,9.588846015,0,1,0.1155
Porto Alegre,CAPELA DE SANTANA,Brasil,38,0.2069,0.5337,49.7202,3.9795,195.3606,1.063723425,1.431772862,870.9184978,370.0135136,2.755417957,3,0.734,6,0.999243293,-29.70568746,-51.3569197,22.77,197.0984,11965,55.62709041,50.93984919,6.14022469,10.54717409,0,0,0.0135
Porto Alegre,DOIS IRMDOS,Brasil,117,1.7957,68.5809,554.3128,5.4079,65.9916,1.046346299,11.51711335,2642.2612,131.2717253,2.702647658,3,1.0,2,0.679313022,-29.59892975,-51.09048105,4.29,806.13,28410,69.5586852,69.00153767,3.58378067,5.065729786,0,0,0.0517
Porto Alegre,ELDORADO DO SUL,Brasil,187,0.367,2.3538,173.4617,2.6138,88.436,1.073472661,1.900527799,909.2380776,274.5087851,2.937770095,3,0.95,6,0.969198034,-30.07826558,-51.49894382,23.7,691.3764,35387,66.75147668,66.9852924,5.591267715,11.70535543,0,0,0.0407
Porto Alegre,EST7NCIA VELHA,Brasil,90,1.7257,104.7367,507.7288,5.1733,68.161,1.028254888,23.71638873,4868.691425,118.8812329,2.914438503,4,0.825,3,0.695665245,-29.64775889,-51.18836378,11.23,1075.86,43868,64.723872,64.06548161,4.837381775,7.31008886,0,0,0.0678
Porto Alegre,ESTEIO,Brasil,30,1.0838,750.7202,1369.914,2.4788,61.0759,1.02720446,50.80938581,9404.681195,110.4322706,2.974675726,4,1.0,3,0.999776746,-29.85174727,-51.17679724,15.01,1516.95,83210,71.57542725,68.08797348,5.184857272,7.765108577,0,1,0.0927
Porto Alegre,GRAVATA,Brasil,514,1.1093,242.3141,2261.9774,4.2854,69.0211,1.053325762,9.564084346,2610.657199,156.1402887,2.858946213,1,1.0,3,0.681928883,-29.89077857,-50.94739619,20.74,4963.5952,263432,68.77435245,66.34779093,5.483721695,12.05358226,0,0,0.0966
Porto Alegre,IVOTI,Brasil,77,1.2194,51.8975,467.1237,4.6667,72.2943,1.050655061,11.70914343,2856.923412,139.5845662,2.893289329,3,1.0,2,0.997365234,-29.58064035,-51.15707764,6.9,701.547,20478,69.6604426,67.0482062,4.794454395,6.229289402,0,0,0.0521
Porto Alegre,LINDOLFO COLLOR,Brasil,30,0.9101,0.4707,17.0878,2.1239,199.0375,1.105097235,3.564473452,1162.030751,195.2711203,2.640522876,2,0.986,6,0.999997438,-29.58298904,-51.21966041,11.25,90.81,5386,51.0402619,51.65451449,3.973063181,7.996653476,0,0,0.0116
Porto Alegre,NOVA HARTZ,Brasil,43,0.688,10.6249,185.7654,4.2422,76.3266,1.099052228,7.391528232,2490.31305,195.9001613,2.739424704,2,0.871,2,0.992002367,-29.58567796,-50.89821622,14.03,357.4805,18904,52.66928057,50.02836573,2.048767172,2.877305984,0,0,0.0109
Porto Alegre,NOVA SANTA RITA,Brasil,181,0.8311,1.3286,52.5574,3.3141,84.2725,1.087613908,2.502151419,1269.895678,300.7738554,2.826219512,2,0.871,6,0.975431568,-29.84443388,-51.28861947,19.87,550.5296,23407,60.27236766,58.4334696,6.171916932,14.79396487,0,0,0.0195
Porto Alegre,NOVO HAMBURGO,Brasil,293,1.3091,873.4361,4003.3884,3.3506,68.086,1.048176902,20.57545442,4314.470389,122.9355802,3.025934401,3,0.572,3,0.995416659,-29.73497416,-51.04899669,16.34,4883.0501,246204,64.5679924,61.37863223,3.666877378,7.271916288,0,1,0.1199
Porto Alegre,PORT8O,Brasil,121,0.7567,18.4899,376.9454,5.0395,69.919,1.071258353,5.503493433,1687.26491,179.1600031,2.89373814,1,0.995,2,0.969173751,-29.70047165,-51.24898713,18.84,784.3462,31860,60.50370279,57.71691533,4.045072145,8.777413245,0,0,0.0331
Porto Alegre,S3O LEOPOLDO,Brasil,181,1.7621,1575.8751,3784.9986,7.1169,61.0825,1.025647583,48.36551717,8202.846762,99.3691275,3.06294835,4,1.0,3,0.99453229,-29.75538644,-51.14497765,19.66,4276.7042,220595,69.77074059,65.37613712,4.861100607,11.04683033,0,1,0.0955
Porto Alegre,S3O SEBASTIOO DO CAE,Brasil,124,1.1135,5.9557,144.0722,3.8839,81.1785,1.113458796,6.072250938,1945.361478,184.0360481,2.855608592,1,0.735,2,0.882459855,-29.58903672,-51.33802747,15.14,460.35,22599,65.45329285,57.97523412,5.096033622,11.15175179,0,0,0.0192
Porto Alegre,SAPIRANGA,Brasil,139,1.0051,190.0979,1498.3834,5.2391,62.3693,1.086696105,14.16517545,3281.471817,136.7274145,2.979519145,3,0.995,3,0.998120627,-29.61425224,-50.99579489,14.17,1754.458,77265,58.6398768,55.1843759,3.659640059,4.852282615,0,0,0.0592
Porto Alegre,SAPUCAIA DO SUL,Brasil,98,1.6808,663.8396,1777.2345,4.0386,62.9245,1.033008748,40.96921327,7164.611413,103.1199041,2.956521739,4,1.0,3,0.999952197,-29.82334545,-51.13371225,20.1,2177.8246,134938,67.37927413,63.08677463,5.02694987,11.32496029,0,1,0.119
Porto Alegre,VIAM0O,Brasil,663,0.443,28.0527,1021.875,3.717,78.8313,1.089893238,2.591183292,1060.086914,239.0433887,2.753748203,2,0.988,1,0.999826972,-30.16714073,-50.86954737,24.07,4108.4121,246661,65.87722932,64.6901302,6.282288662,11.1678403,0,0,0.0994
Porto Seguro,PORTO SEGURO,Brasil,339,0.1408,1.2602,187.6894,3.6829,95.93,1.105490774,1.315095481,393.110712,174.8835308,2.867616034,3,0.55,1,0.85764543,-16.61907936,-39.29001601,47.2,1616.5893,133733,54.97839342,58.93562729,8.533823539,16.20442334,0,0,0.0231
Porto Velho,CANDEIAS DO JAMARI,Brasil,147,0.0215,0.2082,240.5369,2.4853,239.8301,1.053424041,0.082174399,112.695805,750.7011889,3.103139013,3,1.0,6,0.999760249,-8.88699389,-63.32562063,39.53,592.3806,21059,48.86659968,51.1531962,8.566124997,19.79714156,0,0,0.0049
Porto Velho,PORTO VELHO,Brasil,755,0.0221,12.8603,5358.3567,6.4094,102.1929,1.085771645,0.307217946,134.3120147,249.639065,2.981429148,3,0.988,5,0.968404326,-9.153404762,-64.30669851,25.3,8182.6145,456251,64.53381608,69.91203372,5.091639253,10.27400488,0,0,0.0661
Pouso Alegre,POUSO ALEGRE,Brasil,230,0.4237,32.7842,834.5407,4.5156,101.2835,1.088520952,7.955250872,2048.706489,149.2566986,2.971490794,1,0.999,1,0.999876078,-22.26490094,-45.9399712,15.92,2132.721,134197,67.37430871,68.19895681,4.258930009,9.388661119,0,0,0.0339
Presidente Prudente,3LVARES MACHADO,Brasil,68,0.1958,2.0235,187.9973,3.3981,103.8602,1.069252463,2.77898212,783.6865445,167.8188604,2.920564872,4,0.928,6,0.989897914,-22.13194223,-51.51515021,23.11,373.7688,24211,59.46560112,57.29303382,5.539168759,13.64995635,0,0,0.013
Presidente Prudente,PRESIDENTE PRUDENTE,Brasil,248,0.4409,181.5938,2339.1727,5.301,84.3484,1.045710468,15.61742161,2717.602826,102.7316155,3.146682066,3,1.0,1,0.987840964,-21.99350056,-51.34311017,13.84,4366.6104,213771,72.63971334,71.05914748,5.879812617,10.0608947,0,0,0.0729
Recife,RECIFE,Brasil,362,1.6573,7464.0704,12131.5888,4.8678,60.7408,1.045306601,66.14520471,10398.59758,93.87074085,2.937019693,1,1.0,5,1.0,-8.039225427,-34.93317473,35.42,13439.1776,1570780,73.69425642,71.50233248,9.998976183,15.93477571,1,1,0.3002
Recife,ABREU E LIMA,Brasil,87,0.6901,61.0146,781.5288,5.0538,73.2637,1.04345435,9.006953373,1862.854941,116.4403345,2.542467452,1,1.0,1,0.910463153,-7.879309602,-35.01934009,48.57,984.2397,96460,64.46393155,63.89652905,14.71352932,26.51841321,0,0,0.0653
Recife,CABO DE SANTO AGOSTINHO,Brasil,482,1.0747,24.2613,421.6481,3.9347,70.5934,1.079272548,7.610146313,1557.141237,120.7309455,2.75259434,1,0.956,1,0.991443319,-8.269480697,-35.08481241,50.1,2580.5798,189005,59.35006618,57.81214837,12.98793045,26.58228711,0,1,0.07
Recife,CAMARAGIBE,Brasil,348,6.7909,313.8826,1027.8445,5.0347,61.8544,1.056378934,48.65357446,8469.626146,102.3761514,2.741966274,4,1.0,3,1.0,-7.986834378,-34.99576252,47.02,1564.9212,147573,62.62170775,62.69559486,12.14013635,21.07379617,0,1,0.1327
Recife,IGARASSU,Brasil,275,0.9004,33.3839,623.8384,4.8634,82.7645,1.075562306,6.753507103,1530.242334,131.4939131,2.767450829,1,0.963,1,0.832255429,-7.817730198,-34.96046811,53.2,1634.49,104215,58.93432978,58.15681838,12.82640434,27.49911422,0,0,0.0603
Recife,ITAPISSUMA,Brasil,75,1.0105,2.9647,71.054,2.5978,80.2921,1.050091266,6.932770766,1719.030729,146.6231188,2.871753247,1,1.0,6,0.981045666,-7.745844689,-34.90734091,67.71,309.69,24280,47.20871218,51.81078951,13.43167163,19.63467322,0,0,0.0248
Recife,JABOAT1O DOS GUARARAPES,Brasil,309,1.1946,393.0839,1830.0785,5.6929,62.0201,1.054657563,24.8264404,4473.255612,104.7854882,2.768051434,4,0.852,3,0.998338645,-8.15215822,-35.00336089,45.42,5555.6964,658486,65.54565576,63.60639571,10.82608267,18.77428497,0,1,0.1465
Recife,OLINDA,Brasil,11,0.264,3772.6294,3957.3209,2.3312,60.0402,1.033710017,96.2302554,14706.79661,91.29500358,2.896112173,1,1.0,5,0.858106517,-7.993098027,-34.86612739,39.33,3972.7798,385905,71.71874937,70.97726323,10.82693115,16.86768855,0,0,0.2663
Recife,PAULISTA,Brasil,147,1.5111,742.5471,1737.7921,4.0765,60.9374,1.031216301,43.83169372,7418.928275,99.05000127,2.909413155,4,0.999,3,0.999902365,-7.928154837,-34.88326242,39.62,4156.8366,306929,74.65002647,72.61009251,11.13177088,19.87203326,0,0,0.1363
Recife,S6O LOURENOO DA MATA,Brasil,118,0.4505,21.804,614.6488,5.9719,66.6129,1.066456197,6.425238752,1347.899475,125.0722829,2.772727273,1,0.995,1,0.670896158,-8.023569562,-35.10409097,56.56,929.1556,105108,54.42069477,53.36828949,14.39540504,26.18679269,0,0,0.0622
Resende,ITATIAIA,Brasil,125,0.5099,5.295,183.4077,3.4408,70.0757,1.163684636,3.913649012,1248.746096,189.7519678,2.699585062,2,0.975,2,0.675349304,-22.44178038,-44.58832068,25.09,707.675,28934,68.56898269,63.33469328,6.24708008,13.43076092,0,0,0.0237
Resende,PORTO REAL,Brasil,83,1.6376,15.4491,126.1601,2.9493,69.5926,1.07154499,14.0417401,3476.702377,148.974743,2.811032864,3,0.838,2,0.999299266,-22.44105619,-44.3260414,25.48,620.6408,16679,60.69063317,62.66963327,6.451550739,18.86678518,0,0,0.0381
Resende,RESENDE,Brasil,205,0.1873,20.9631,1020.5992,5.0502,85.1427,1.173685761,2.795132388,943.4892005,202.6732941,2.849819895,2,0.722,1,0.999931372,-22.44072149,-44.4849417,20.62,2248.563,120399,72.84483019,71.01453275,6.753917226,12.14595945,0,0,0.0413
Ribeirao Preto,RIBEIR2O PRETO,Brasil,438,0.6731,1150.2207,6570.1414,6.2338,63.9203,1.041649213,25.95101541,4764.430964,106.4684001,3.032672959,4,0.867,5,0.992816131,-21.2108498,-47.82130748,11.32,11392.4676,622626,72.73589125,71.01711423,4.246774256,7.004882518,0,0,0.0512
Rio Branco,RIO BRANCO,Brasil,567,0.0642,17.9892,2820.9598,6.9273,70.2329,1.073065815,0.856446044,232.4699709,157.2686843,2.828190517,3,0.858,1,0.972625953,-10.06614783,-68.37104476,38.5,5633.5419,336445,60.48991003,65.34537941,8.116960668,14.28532029,0,0,0.0936
Rio Claro,RIO CLARO,Brasil,237,0.4757,225.9343,2864.7551,5.2877,73.9268,1.033424109,9.923937114,1914.272419,111.669823,3.209818929,1,1.0,3,0.891290129,-22.37391759,-47.57989439,12.12,3929.3889,191780,72.37410366,67.02312805,5.513095995,9.080865726,0,0,0.0504
Rio Claro,SANTA GERTRUDES,Brasil,39,0.397,6.9965,149.2939,2.626,98.5172,1.035077506,5.447558788,972.8608709,108.0760156,3.128472222,4,1.0,6,0.95701239,-22.47508971,-47.52133961,11.62,460.3482,22276,60.32158049,53.64545555,4.673356622,13.06807083,0,0,0.0141
Rio das Ostras,CASIMIRO DE ABREU,Brasil,83,0.1802,3.429,226.7851,2.9739,83.4532,1.124250916,3.090920662,1037.605137,197.6867745,2.798185941,2,0.982,2,0.548886639,-22.48219976,-42.14421669,22.93,696.2372,35533,62.12530681,65.35858376,5.84100189,13.19428066,0,0,0.0515
Rio das Ostras,RIO DAS OSTRAS,Brasil,103,0.4499,103.6137,974.3342,4.2192,70.7105,1.057545876,16.35547114,3460.85266,123.3499221,2.903824648,3,0.992,1,0.927881917,-22.45420449,-41.9468066,19.07,2434.405,106232,72.36564,74.52506514,5.654055487,13.84078942,0,0,0.1983
Rio de Janeiro,RIO DE JANEIRO,Brasil,1419,1.1827,9619.5629,22157.9383,7.5711,61.7331,1.062811887,47.49258307,8635.788959,106.586399,2.778570716,4,0.998,5,1.0,-22.92318738,-43.4502573,20.66,52089.5034,6353681,78.16213582,75.58481589,5.768025485,9.843022856,1,1,0.1892
Rio de Janeiro,BELFORD ROXO,Brasil,31,0.3984,4623.5526,5978.2311,2.4512,60.2573,1.048324449,81.5398209,13449.72247,97.90829268,2.85313575,1,1.0,5,0.999999884,-22.72906185,-43.37687007,37.7,6018.1199,471800,63.36555497,60.75801606,7.421391854,14.74380078,0,1,0.1052
Rio de Janeiro,DUQUE DE CAXIAS,Brasil,419,0.8962,2405.3883,9676.8395,8.0416,61.3429,1.046137219,24.71063075,5201.452067,121.2824437,2.862350188,4,0.919,5,1.0,-22.63255827,-43.29990095,32.78,11621.803,859544,66.60055237,63.07019409,8.397191576,15.69353028,0,1,0.0874
Rio de Janeiro,ITABORA,Brasil,540,1.255,172.2178,1428.1096,5.3705,65.3316,1.056867269,13.84343988,3780.749716,159.1842803,2.938239909,3,0.996,3,0.474405369,-22.74969104,-42.85463188,33.03,5188.968,219154,61.55132065,60.97397732,8.033846361,17.53048192,0,0,0.053
Rio de Janeiro,ITAGUA7,Brasil,214,0.7764,74.7193,982.616,4.9406,67.9744,1.058265354,7.771523885,2106.467379,159.0412815,2.956713427,1,1.0,1,0.787445695,-22.8443825,-43.81723205,32.29,2095.916,109665,63.46157859,64.03594989,10.20562504,16.41342069,0,0,0.0644
Rio de Janeiro,JAPERI,Brasil,156,1.9056,48.3987,355.7163,3.5344,68.9266,1.063202747,19.99787547,4973.914172,143.7119434,2.856857855,3,0.588,2,0.99836758,-22.66188753,-43.60581685,44.61,1113.84,95994,57.01061641,54.33592567,7.995184885,18.25522467,0,1,0.0206
Rio de Janeiro,MAG2,Brasil,717,1.8459,87.1185,786.7884,3.6543,63.0647,1.070076032,10.75983477,2834.701841,152.6837481,2.724662162,3,0.654,5,0.965358117,-22.61359272,-43.11313569,34.55,4300.8528,228517,61.87613638,59.69980968,8.912931171,17.21411566,0,1,0.0585
Rio de Janeiro,MARIC0,Brasil,704,1.942,104.3597,766.8285,5.6022,62.9953,1.069934027,15.82324306,3953.530196,145.4275722,2.889002483,3,0.963,5,0.99103608,-22.9154107,-42.81688706,21.79,4933.632,128131,71.24292449,71.11872973,5.681595054,12.30698834,0,0,0.0391
Rio de Janeiro,MESQUITA,Brasil,2,0.0512,467.3667,1350.99,1.8576,134.1641,1.034553861,40.2583386,6721.089136,98.09572733,2.985132159,4,0.999,4,1.0,-22.79985529,-43.45036522,30.91,1351.35,169261,75.5253371,71.58659572,7.33635623,14.47214633,0,1,0.1745
Rio de Janeiro,NIL3POLIS,Brasil,7,0.3609,476.0281,960.1206,1.5166,67.2098,1.012891541,53.27259332,9117.288655,94.54366622,2.731742589,4,1.0,4,0.781304377,-22.82106727,-43.42895124,23.22,961.5599,158253,79.51096815,74.62424605,6.840280191,14.11694361,0,1,0.1675
Rio de Janeiro,NITER0I,Brasil,272,2.0333,411.648,1190.4379,5.2481,62.5043,1.109750221,37.69732177,7945.036088,121.6394854,2.699693721,2,0.671,3,0.999873537,-22.91513039,-43.0554291,14.26,4625.8224,490126,83.98882401,81.47998088,5.392997428,8.242793048,1,0,0.2728
Rio de Janeiro,NOVA IGUAUU,Brasil,372,0.7137,973.3551,5307.9249,5.4763,63.1418,1.041214196,24.23452755,4483.869146,108.7868153,2.815832197,4,0.804,3,0.692601051,-22.68783898,-43.50179744,35.44,9558.0936,800444,68.57317256,65.02687044,7.755471522,16.67338049,0,1,0.1566
Rio de Janeiro,QUEIMADOS,Brasil,121,1.5988,179.8132,868.2557,3.1456,70.5042,1.043372105,29.11128744,5992.452216,121.0796534,2.853283302,4,0.98,3,0.999434043,-22.72556631,-43.58504541,37.44,1567.3493,138687,63.4196857,59.47207628,9.024520154,15.80595099,0,1,0.0903
Rio de Janeiro,S3O GON,Brasil,305,1.2317,4013.7428,8846.2777,6.9882,60.8994,1.059834314,43.37489039,9096.353135,122.430936,2.782282282,4,0.998,5,1.0,-22.82564901,-42.99723011,24.74,11235.59,1004985,71.78560373,68.31297871,7.564323817,14.15380217,0,0,0.1031
Rio de Janeiro,S3O JO9O DE MERITI,Brasil,1,0.0284,3520.62,3520.62,1.2626,0.0,1.029512329,97.90360632,17296.47459,103.7077405,3.008119767,1,1.0,4,0.999999996,-22.78514839,-43.36530438,29.44,3520.62,461085,71.38532779,65.64476035,6.516596534,13.60734683,0,1,0.2123
Rio de Janeiro,SEROP5DICA,Brasil,366,1.2899,15.0076,243.0052,3.8127,85.6952,1.057430086,8.130408348,2623.255495,185.3523623,2.858000706,1,0.998,2,0.86935681,-22.75962318,-43.70262223,30.22,1752.408,78597,64.69558652,64.84552092,7.938532667,20.39963647,0,0,0.0488
Rio de Janeiro,TANGU5,Brasil,87,0.598,15.5001,360.7928,3.7712,88.9202,1.092171062,4.268402533,1622.290735,233.8890843,2.837241379,1,0.502,2,0.968999723,-22.78162472,-42.72559289,42.49,625.0515,30894,47.17274923,52.03509045,8.640362604,16.24118896,0,0,0.0193
Rio Grande,RIO GRANDE,Brasil,326,0.1203,7.4887,666.6716,4.1896,83.3064,1.042378804,1.69278686,570.4355604,191.2062001,3.189838519,3,0.996,1,0.994312241,-32.22006936,-52.40458063,22.5,3043.0796,203224,67.2175637,65.03456054,7.365861281,13.28741048,0,0,0.1106
Rio Verde,RIO VERDE,Brasil,363,0.0433,7.2594,1792.4676,4.6433,176.1237,1.094501263,0.695613583,272.568291,222.2770383,3.316211878,3,1.0,1,1.0,-17.73939695,-51.03852933,22.12,3393.1062,180875,58.02963673,61.79610642,4.935689346,9.490106052,0,0,0.0633
Rondonopolis,RONDON2POLIS,Brasil,399,0.096,41.633,3235.6232,4.7081,95.0924,1.036777441,1.854814075,440.2001909,136.8510695,3.319566021,3,0.999,1,0.999805354,-16.52031105,-54.66846578,21.06,5350.59,196392,63.84387401,67.43420464,5.707525869,12.56366417,0,0,0.063
Salvador,CAMA7ARI,Brasil,714,0.9106,29.3298,499.3216,3.7753,74.8324,1.081305687,8.371782795,1986.209078,139.1787768,2.699328376,1,0.738,1,0.997684415,-12.66590785,-38.20632207,41.82,4605.8712,255995,65.53991062,66.87318277,11.09086408,24.07266689,0,0,0.0314
Salvador,LAURO DE FREITAS,Brasil,116,2.0111,1068.1467,2363.2934,5.0155,61.3889,1.090318668,39.26775515,7632.803224,114.9424915,2.684612713,4,0.603,3,0.999949956,-12.86323122,-38.32726433,33.32,2607.0304,172211,74.00697256,74.51040951,7.48751891,16.14635676,0,0,0.222
Salvador,SALVADOR,Brasil,687,0.9913,1778.675,8677.0818,12.1955,61.5267,1.088535068,29.03860924,4885.207863,98.11847133,2.612635706,2,0.92,5,1.0,-12.87340853,-38.51466126,33.47,14206.4043,2819090,76.01457624,75.51473674,9.913411018,17.2255397,0,1,0.2209
Salvador,SIM0ES FILHO,Brasil,290,1.4415,16.6222,259.0964,4.5239,96.1115,1.092244671,7.379718599,1971.083876,159.7435998,2.669676049,2,0.64,2,0.985812052,-12.76807181,-38.40077808,50.55,1290.703,124375,63.13400285,66.02597895,13.18817094,28.11786374,0,0,0.077
Santa Cruz do Sul,SANTA CRUZ DO SUL,Brasil,356,0.4858,55.8916,1591.879,5.7502,83.0405,1.108225863,3.633462237,1265.715365,196.1851333,2.863595303,2,0.75,1,0.999844557,-29.64664194,-52.40723934,13.41,2572.7408,121973,67.60207969,65.67006443,5.308210895,7.147073637,0,0,0.0819
