date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
72.0,8,42,52,339,0.084803924,-0.068362437,433,0.096997693,0.12009238,0.78290993,0.21709007,Communication,Communication,01-01-1994,1994-01-01,1994.0,1.0,1.0
72.0,1,4088,2756,17269,0.096774198,-0.098425217,24113,0.1695351,0.11429519,0.71616971,0.28383029,Food and non-alcoholic beverages,Food & drink,01-01-1994,1994-01-01,1994.0,1.0,1.0
72.0,11,628,280,11056,0.062795699,-0.058900543,11964,0.052490804,0.023403544,0.92410564,0.075894348,Restaurants and Hotels,Restaurants & Hotels,01-01-1994,1994-01-01,1994.0,1.0,1.0
72.0,6,74,40,1023,0.125,-0.047846846,1137,0.065083556,0.0351803,0.89973617,0.10026386,Health,Health,01-01-1994,1994-01-01,1994.0,1.0,1.0
72.0,3,957,2576,9968,0.12698416,-0.25031289,13501,0.070883639,0.19080068,0.7383157,0.26168433,Clothing and footwear,Clothing and footwear,01-01-1994,1994-01-01,1994.0,1.0,1.0
72.0,12,386,344,4325,0.10446371,-0.14546546,5055,0.076360039,0.068051435,0.85558856,0.14441147,Miscellaneous goods and services,Misc,01-01-1994,1994-01-01,1994.0,1.0,1.0
72.0,4,220,132,3358,0.071541145,-0.084224947,3710,0.05929919,0.035579514,0.90512127,0.094878703,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-01-1994,1994-01-01,1994.0,1.0,1.0
73.0,1,4255,3052,16362,0.081794009,-0.10331639,23669,0.17977101,0.12894504,0.69128394,0.30871606,Food and non-alcoholic beverages,Food & drink,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,3,1566,997,8643,0.22375472,-0.19835243,11206,0.13974656,0.088970192,0.77128327,0.22871676,Clothing and footwear,Clothing and footwear,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,6,48,35,910,0.041666627,-0.045857377,993,0.048338369,0.035246726,0.91641492,0.083585098,Health,Health,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,12,561,286,3796,0.084033526,-0.090038262,4643,0.12082705,0.061598103,0.81757486,0.18242516,Miscellaneous goods and services,Misc,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,11,692,270,10687,0.05277776,-0.059561945,11649,0.059404239,0.023177955,0.91741782,0.082582191,Restaurants and Hotels,Restaurants & Hotels,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,9,664,450,6196,0.11127923,-0.11444459,7310,0.090834476,0.061559506,0.847606,0.15239398,Recreation and culture,Recreation & culture,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,2,893,310,4151,0.030105464,-0.024539622,5354,0.16679119,0.057900634,0.77530819,0.22469182,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,8,37,36,257,0.025831183,-0.10461017,330,0.11212121,0.10909091,0.77878785,0.22121212,Communication,Communication,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,5,1268,857,8324,0.099999979,-0.090925619,10449,0.12135132,0.082017414,0.79663128,0.20336874,"Furnishings, household equipment and maintenance",Household,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,4,175,120,3267,0.050062589,-0.063318767,3562,0.049129702,0.03368894,0.91718137,0.082818642,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-02-1994,1994-02-01,1994.0,2.0,1.0
73.0,7,460,504,3651,0.067041203,-0.041533522,4615,0.09967497,0.1092091,0.79111594,0.20888406,Transport,Transport,01-02-1994,1994-02-01,1994.0,2.0,1.0
74.0,12,336,235,4714,0.10263157,-0.075374275,5285,0.063576162,0.044465467,0.89195836,0.10804163,Miscellaneous goods and services,Misc,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,9,438,408,7161,0.11224491,-0.1111358,8007,0.054702137,0.050955415,0.89434242,0.10565755,Recreation and culture,Recreation & culture,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,5,1504,681,8573,0.10703231,-0.10001,10758,0.13980293,0.063301727,0.79689533,0.20310466,"Furnishings, household equipment and maintenance",Household,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,1,3894,2743,16660,0.082833067,-0.10184434,23297,0.16714598,0.11774048,0.71511352,0.28488648,Food and non-alcoholic beverages,Food & drink,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,4,196,93,3358,0.052802082,-0.082842574,3647,0.053742804,0.025500411,0.92075676,0.079243213,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,3,1086,707,9311,0.18318498,-0.16624792,11104,0.097802594,0.063670747,0.83852667,0.16147333,Clothing and footwear,Clothing and footwear,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,11,710,212,11046,0.0555555,-0.050000012,11968,0.059324868,0.017713904,0.92296124,0.077038772,Restaurants and Hotels,Restaurants & Hotels,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,7,327,554,3734,0.041755438,-0.044739857,4615,0.070855908,0.12004334,0.80910075,0.19089925,Transport,Transport,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,8,37,24,314,0.082101129,-0.074937671,375,0.098666668,0.064000003,0.83733332,0.16266668,Communication,Communication,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,2,723,601,4510,0.019436328,-0.037289884,5834,0.1239287,0.1030168,0.77305448,0.22694549,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-1994,1994-03-01,1994.0,3.0,1.0
74.0,6,163,28,941,0.042138729,-0.11267637,1132,0.14399293,0.024734983,0.83127207,0.16872792,Health,Health,01-03-1994,1994-03-01,1994.0,3.0,1.0
75.0,6,251,22,765,0.04583329,-0.060593694,1038,0.24181117,0.021194605,0.73699421,0.26300576,Health,Health,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,2,1607,362,3827,0.030030049,-0.02780354,5796,0.27726018,0.062456869,0.66028297,0.33971706,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,11,919,204,10543,0.045454502,-0.048571385,11666,0.078775927,0.017486714,0.90373737,0.096262641,Restaurants and Hotels,Restaurants & Hotels,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,5,867,1049,8341,0.092900619,-0.1177163,10257,0.084527642,0.10227162,0.81320071,0.18679926,"Furnishings, household equipment and maintenance",Household,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,4,747,100,2458,0.079999983,-0.071428575,3305,0.22602119,0.030257186,0.7437216,0.25627837,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,3,726,1015,10199,0.14289796,-0.19656044,11940,0.060804021,0.085008375,0.85418761,0.14581239,Clothing and footwear,Clothing and footwear,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,9,488,544,6661,0.078127742,-0.096905194,7693,0.063434288,0.070713639,0.86585206,0.13414793,Recreation and culture,Recreation & culture,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,8,40,7,297,0.067841344,-0.11425404,344,0.11627907,0.020348838,0.86337209,0.13662791,Communication,Communication,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,12,416,283,4302,0.078431346,-0.11178318,5001,0.083183363,0.056588683,0.86022794,0.13977204,Miscellaneous goods and services,Misc,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,1,3930,3181,16377,0.092164576,-0.10044643,23488,0.16731948,0.13543086,0.69724965,0.30275035,Food and non-alcoholic beverages,Food & drink,01-04-1994,1994-04-01,1994.0,4.0,2.0
75.0,7,1089,261,3008,0.053458653,-0.053667296,4358,0.24988526,0.059889857,0.69022489,0.30977511,Transport,Transport,01-04-1994,1994-04-01,1994.0,4.0,2.0
76.0,9,489,410,7146,0.086956546,-0.10111326,8045,0.060783096,0.050963331,0.88825357,0.11174643,Recreation and culture,Recreation & culture,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,11,717,195,10997,0.056074709,-0.063817598,11909,0.060206566,0.016374171,0.92341924,0.076580733,Restaurants and Hotels,Restaurants & Hotels,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,6,115,42,1014,0.039331973,-0.069417715,1171,0.098206662,0.035866782,0.86592656,0.13407344,Health,Health,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,1,4246,2756,16848,0.091733322,-0.10256407,23850,0.17802934,0.11555555,0.70641512,0.29358488,Food and non-alcoholic beverages,Food & drink,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,5,959,905,9120,0.11113168,-0.11467238,10984,0.087308809,0.082392573,0.8302986,0.16970138,"Furnishings, household equipment and maintenance",Household,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,2,1681,361,3832,0.026703618,-0.020833412,5874,0.28617638,0.061457269,0.65236634,0.34763366,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,4,179,548,2719,0.069047607,-0.095592715,3446,0.051944282,0.15902495,0.78903073,0.21096924,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,7,894,351,3367,0.053594183,-0.053667296,4612,0.19384216,0.076105811,0.73005205,0.26994798,Transport,Transport,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,8,25,17,333,0.072695918,-0.0089054294,375,0.06666667,0.045333333,0.88800001,0.112,Communication,Communication,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,3,914,1693,10413,0.18198362,-0.0043989029,13020,0.070199691,0.13003072,0.79976958,0.20023042,Clothing and footwear,Clothing and footwear,01-05-1994,1994-05-01,1994.0,5.0,2.0
76.0,12,386,262,4723,0.077272117,-0.098627821,5371,0.071867436,0.048780486,0.87935209,0.12064792,Miscellaneous goods and services,Misc,01-05-1994,1994-05-01,1994.0,5.0,2.0
77.0,7,970,369,3647,0.048231192,-0.051318295,4986,0.19454473,0.074007221,0.73144805,0.26855195,Transport,Transport,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,6,80,24,1212,0.051463183,-0.065613821,1316,0.060790274,0.018237082,0.92097265,0.079027355,Health,Health,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,5,820,1164,10246,0.11123471,-0.090911157,12230,0.067048244,0.095175795,0.83777595,0.16222404,"Furnishings, household equipment and maintenance",Household,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,9,371,456,8053,0.11112344,-0.12456492,8880,0.04177928,0.05135135,0.90686935,0.093130633,Recreation and culture,Recreation & culture,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,3,1817,1034,12619,0.0011833565,-0.16796613,15470,0.11745314,0.066839047,0.8157078,0.18429218,Clothing and footwear,Clothing and footwear,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,4,180,158,3585,0.041152991,-0.09425126,3923,0.045883253,0.040275298,0.91384143,0.086158551,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,8,17,28,357,0.072283916,-0.13109045,402,0.042288557,0.069651738,0.88805968,0.11194029,Communication,Communication,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,1,3575,3176,18783,0.10101012,-0.1021295,25534,0.1400094,0.12438317,0.73560745,0.26439258,Food and non-alcoholic beverages,Food & drink,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,12,399,245,5360,0.096221052,-0.091372907,6004,0.0664557,0.04080613,0.89273816,0.10726183,Miscellaneous goods and services,Misc,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,2,504,417,5172,0.025281902,-0.031496033,6093,0.082717873,0.068439193,0.84884292,0.15115707,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-06-1994,1994-06-01,1994.0,6.0,2.0
77.0,11,1470,167,10828,0.044444468,-0.046536788,12465,0.1179302,0.013397513,0.86867231,0.13132772,Restaurants and Hotels,Restaurants & Hotels,01-06-1994,1994-06-01,1994.0,6.0,2.0
78.0,11,1326,297,10857,0.055555571,-0.042580605,12480,0.10625,0.023798076,0.8699519,0.13004808,Restaurants and Hotels,Restaurants & Hotels,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,8,14,27,355,0.11392883,-0.075255588,396,0.035353534,0.06818182,0.89646465,0.10353535,Communication,Communication,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,5,638,2022,9420,0.1056674,-0.11142062,12080,0.052814569,0.1673841,0.77980131,0.22019868,"Furnishings, household equipment and maintenance",Household,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,1,3513,4215,17909,0.10091482,-0.10322579,25637,0.13702852,0.16441081,0.69856066,0.30143934,Food and non-alcoholic beverages,Food & drink,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,3,726,2598,11698,0.15175441,-0.24976547,15022,0.048329119,0.17294635,0.77872455,0.22127546,Clothing and footwear,Clothing and footwear,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,2,637,470,4976,0.024193525,-0.01906576,6083,0.10471807,0.07726451,0.81801742,0.18198258,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,4,225,187,3592,0.070552565,-0.08759398,4004,0.056193806,0.046703298,0.89710289,0.10289711,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,12,377,445,5159,0.10869561,-0.11173552,5981,0.06303294,0.074402273,0.8625648,0.13743521,Miscellaneous goods and services,Misc,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,7,487,663,3788,0.064409278,-0.048185591,4938,0.098622926,0.13426489,0.7671122,0.2328878,Transport,Transport,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,9,480,831,7560,0.11571231,-0.11765397,8871,0.054108895,0.093676023,0.85221511,0.14778492,Recreation and culture,Recreation & culture,01-07-1994,1994-07-01,1994.0,7.0,3.0
78.0,6,72,36,1256,0.051455036,-0.022773435,1364,0.052785926,0.026392963,0.92082113,0.079178885,Health,Health,01-07-1994,1994-07-01,1994.0,7.0,3.0
79.0,2,487,453,4983,0.025550108,-0.049385682,5923,0.082221851,0.076481514,0.84129661,0.15870336,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,12,431,198,4686,0.11158737,-0.10454546,5315,0.081091247,0.037253056,0.88165569,0.11834431,Miscellaneous goods and services,Misc,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,6,150,20,1029,0.048041087,-0.040580362,1199,0.12510425,0.016680567,0.85821515,0.14178482,Health,Health,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,3,1155,852,9962,0.22667356,-0.20020029,11969,0.096499287,0.07118389,0.83231682,0.16768318,Clothing and footwear,Clothing and footwear,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,11,1175,264,10456,0.048780516,-0.052631591,11895,0.098780997,0.022194199,0.8790248,0.1209752,Restaurants and Hotels,Restaurants & Hotels,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,4,170,120,3358,0.076982297,-0.08510638,3648,0.046600878,0.032894738,0.92050439,0.079495616,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,1,3124,3168,17684,0.10344829,-0.11785129,23976,0.13029696,0.13213213,0.73757088,0.26242909,Food and non-alcoholic beverages,Food & drink,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,9,654,538,6796,0.094520569,-0.11016974,7988,0.081872806,0.067351028,0.85077614,0.14922383,Recreation and culture,Recreation & culture,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,8,25,19,335,0.049874775,-0.077397019,379,0.06596306,0.050131924,0.88390499,0.11609498,Communication,Communication,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,5,1267,736,8572,0.12903643,-0.10517523,10575,0.11981087,0.069598109,0.81059104,0.18940899,"Furnishings, household equipment and maintenance",Household,01-08-1994,1994-08-01,1994.0,8.0,3.0
79.0,7,1410,169,3004,0.059369713,-0.062044218,4583,0.30765873,0.036875408,0.65546584,0.34453413,Transport,Transport,01-08-1994,1994-08-01,1994.0,8.0,3.0
80.0,8,28,35,317,0.27806318,-0.083945684,380,0.073684208,0.092105262,0.83421052,0.16578947,Communication,Communication,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,2,461,335,5043,0.03813161,-0.02780354,5839,0.078951873,0.057372838,0.8636753,0.1363247,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,1,2888,3396,17491,0.10526314,-0.11764708,23775,0.12147214,0.14283912,0.73568875,0.26431125,Food and non-alcoholic beverages,Food & drink,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,4,563,153,2793,0.091903448,-0.10025065,3509,0.16044457,0.043602165,0.79595327,0.20404674,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,5,1311,865,8085,0.1001001,-0.11117288,10261,0.12776533,0.084299773,0.7879349,0.2120651,"Furnishings, household equipment and maintenance",Household,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,11,678,286,10776,0.0588235,-0.050000012,11740,0.057751279,0.024361158,0.91788757,0.082112439,Restaurants and Hotels,Restaurants & Hotels,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,7,375,666,3467,0.037847221,-0.058905408,4508,0.083185449,0.14773735,0.76907718,0.2309228,Transport,Transport,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,9,512,475,6815,0.10002501,-0.09099181,7802,0.0656242,0.060881827,0.87349397,0.12650603,Recreation and culture,Recreation & culture,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,6,81,27,1069,0.045446299,-0.069662087,1177,0.068819031,0.022939676,0.90824127,0.091758706,Health,Health,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,12,327,283,4559,0.085959911,-0.10474383,5169,0.063261755,0.054749466,0.88198876,0.11801122,Miscellaneous goods and services,Misc,01-09-1994,1994-09-01,1994.0,9.0,3.0
80.0,3,1085,536,9475,0.21540135,-0.13111202,11096,0.097782984,0.048305694,0.85391134,0.14608867,Clothing and footwear,Clothing and footwear,01-09-1994,1994-09-01,1994.0,9.0,3.0
81.0,2,455,577,5023,0.03813161,-0.025210159,6055,0.075144507,0.095293149,0.82956237,0.17043766,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,7,347,937,3553,0.056322157,-0.035510439,4837,0.071738683,0.19371511,0.73454618,0.26545379,Transport,Transport,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,1,3777,4161,17169,0.10703766,-0.12195118,25107,0.15043613,0.16573067,0.68383318,0.31616682,Food and non-alcoholic beverages,Food & drink,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,11,1252,328,10872,0.056078438,-0.053508133,12452,0.1005461,0.02634115,0.87311274,0.12688725,Restaurants and Hotels,Restaurants & Hotels,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,5,1281,1469,8673,0.097222209,-0.10012516,11423,0.11214217,0.1286002,0.75925761,0.24074236,"Furnishings, household equipment and maintenance",Household,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,4,407,213,3200,0.071548373,-0.080458805,3820,0.1065445,0.055759162,0.83769631,0.16230366,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,9,800,606,7144,0.094926961,-0.090909094,8550,0.093567252,0.070877194,0.83555555,0.16444445,Recreation and culture,Recreation & culture,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,3,1179,1395,10434,0.13342229,-0.16669446,13008,0.090636529,0.1072417,0.80212176,0.19787823,Clothing and footwear,Clothing and footwear,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,6,144,62,1105,0.048465848,-0.070796497,1311,0.10983982,0.047292143,0.84286803,0.15713197,Health,Health,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,12,640,371,4676,0.072289161,-0.078125022,5687,0.11253737,0.065236501,0.82222611,0.17777386,Miscellaneous goods and services,Misc,01-10-1994,1994-10-01,1994.0,10.0,4.0
81.0,8,29,32,335,0.05286213,-0.18214498,396,0.073232323,0.080808081,0.8459596,0.1540404,Communication,Communication,01-10-1994,1994-10-01,1994.0,10.0,4.0
82.0,3,1049,891,12083,0.17163086,-0.18190086,14023,0.074805677,0.063538469,0.86165583,0.13834414,Clothing and footwear,Clothing and footwear,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,5,1325,619,9661,0.1098401,-0.11357571,11605,0.11417492,0.053339079,0.83248597,0.167514,"Furnishings, household equipment and maintenance",Household,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,1,4271,3131,18076,0.11173187,-0.11444946,25478,0.16763481,0.12289034,0.70947486,0.29052514,Food and non-alcoholic beverages,Food & drink,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,7,243,841,3828,0.032935172,-0.066671111,4912,0.049470685,0.17121336,0.77931595,0.22068405,Transport,Transport,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,12,565,204,5036,0.077635318,-0.11862744,5805,0.097329885,0.03514212,0.86752802,0.13247201,Miscellaneous goods and services,Misc,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,2,346,929,4879,0.019436328,-0.050029844,6154,0.056223594,0.15095873,0.79281765,0.20718232,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,6,72,58,1194,0.04901962,-0.080807418,1324,0.054380666,0.043806646,0.90181267,0.098187312,Health,Health,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,4,271,103,3530,0.078789264,-0.083333336,3904,0.069415987,0.026383197,0.90420079,0.095799185,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,9,481,395,7805,0.10001002,-0.10006005,8681,0.055408362,0.045501672,0.89908999,0.10091004,Recreation and culture,Recreation & culture,01-11-1994,1994-11-01,1994.0,11.0,4.0
82.0,11,788,209,11604,0.049999952,-0.054054081,12601,0.06253472,0.016585985,0.9208793,0.079120703,Restaurants and Hotels,Restaurants & Hotels,01-11-1994,1994-11-01,1994.0,11.0,4.0
